Term,Freq
maritime law,16
econometrics,16
ICFTU,16
machine translation,16
international payment,16
research staff,16
publicly owned forest,16
Zeeland,16
economic rights,16
restriction on competition,16
work-life balance,16
allocation of seats,16
multinational force,16
vegetable protein,16
soil pollution,16
Bali,16
door-to-door selling,16
European Broadcasting Union,16
diaspora,16
hydrogen production,16
military regime,16
crop losses,16
job security,16
religious group,16
agricultural credit,16
pharmaceutical legislation,16
teleworking,16
budgetary expenditure,16
video disc,16
cultural difference,16
foodstuffs legislation,16
distribution of votes,16
confiscation of property,16
customs inspection,16
public service employee,16
slavery,16
territorial enclave,16
social survey,16
public awareness campaign,15
Poitou-Charentes,15
household budget,15
Western Greece,15
economic region,15
mountain region,15
national tariff,15
BEUC,15
market stabilisation,15
environmental indicator,15
driving period,15
international sanctions,15
education policy,15
public accounting,15
electoral reform,15
special education,15
blood transfusion,15
absenteeism,15
neurology,15
drilling equipment,15
postal and telecommunications services,15
British Antarctic Territory,15
marginalisation,15
management audit,15
pet shop,15
intervention buying,15
court of arbitration,15
fertiliser industry,15
space vehicle,15
interprofessional agreement,15
axle weight,15
bread-making,15
soil resources,15
oil mill,15
plant health product,15
emigration,15
metalloid,15
electoral law,15
European civil service,15
traditional fishing,14
Cyclades,14
integrated development,14
political integration,14
official visit,14
Gulf Cooperation Council,14
control of State aid,14
prepared foodstuff,14
European election,14
malnutrition,14
distribution of income,14
agrarian reform,14
EU control,14
environmental cooperation,14
industrial manufacturing,14
long-term credit,14
representative rate,14
plastics industry,14
voluntary organisation,14
registration tax,14
International Labour Office,14
World Food Programme,14
social well-being,14
financial legislation,14
Common Frame of Reference,14
Norfolk Island,14
urban community,14
endemic disease,14
research budget,14
labour shortage,14
health statistics,14
institutional cooperation,14
Single European Act,14
public insurance,14
small town,14
representative democracy,14
middle management,14
photochemistry,14
human cloning,14
flag of convenience,14
cultural organisation,14
Auvergne,14
land bank,14
regional parliament,14
self-supply,14
tourism statistics,14
East Midlands,14
International Labour Conference,14
rights of the individual,14
paramedical profession,14
labour dispute,13
arms supply,13
building regulations,13
vehicle documents,13
flat-rate tax,13
female worker,13
gender identity,13
CACM countries,13
budgetary power,13
parliamentary scrutiny,13
nursery school,13
Ionian Islands,13
Mercosur countries,13
national sovereignty,13
economic survey,13
currency area,13
computer crime,13
radioactive effluent,13
business lease,13
political crisis,13
stock-exchange listing,13
political affiliation,13
flexible working hours,13
EU financial instrument,13
bus station,13
Koroška,13
forest plantation,13
Overijssel,13
transfer of prisoners,13
young worker,13
legal deposit,13
special metal,13
space science,13
mode of production,13
non-violence,13
wealth tax,13
population growth,13
international dispute,13
acquisition of property,13
earth sciences,13
Western Transdanubia,13
African Development Bank,13
air law,13
racial discrimination,13
open source software,13
hydrology,13
university library,13
production planning,13
NAFTA,13
dyestuff,13
Mashreq,13
statutory power,13
commemoration,12
free education,12
swap arrangement,12
outplacement,12
EU investment,12
local authority finances,12
Inter-American Development Bank,12
light industry,12
food poisoning,12
Teleorman,12
Tyrol,12
trade union rights,12
training leave,12
Second World War,12
transgenic plant,12
iron product,12
Eurydice,12
international aid,12
bottled wine,12
Lesser Antilles,12
Community preference,12
owner farming,12
severance pay,12
archaeology,12
computer applications,12
Multilateral Investment Guarantee Agency,12
right of asylum,12
agricultural waste,12
opinion of the Council,12
East African Community,12
biomaterials,12
fishing controls,12
Flemish Community,12
home help,12
political representation,12
Community of Madrid,12
complaint to the Commission,12
Norwegian Sea,12
agricultural building,12
trade dispute,12
capital depreciation,12
food technology,12
Central Greece,12
identity theft,12
designs and models,12
motion of censure,12
socioeconomic conditions,12
catch quota,12
mitigating circumstances,12
International Finance Corporation,12
television equipment,12
electrical engineering,12
local employment initiative,11
SAARC countries,11
EU restrictive measure,11
exclusive purchasing agreement,11
customs fraud,11
regions of Finland,11
penal institution,11
social role,11
metallic ore,11
rights of minorities,11
Doha Round,11
Eastern Macedonia and Thrace,11
international arbitration,11
transport price,11
Pacific Islands Forum,11
management accounting,11
cast-iron,11
Chiroptera,11
information analysis,11
law of succession,11
suburban area,11
propane gas,11
cytology,11
book trade,11
social indicator,11
hypertext,11
Gelderland,11
research method,11
brain drain,11
vandalism,11
age of majority,11
tool industry,11
animal life,11
documentation centre,11
Satu Mare,11
port administration,11
Eurobond,11
APEC countries,11
social medicine,11
OPEC,11
freedom of navigation,11
trademark law,11
minority language,11
extranet,11
health expenditure,11
shopping centre,11
ageing of the population,11
Karlovy Vary,11
greenhouse effect,11
NAFTA countries,11
tariff policy,11
domestic violence,11
communications policy,11
agricultural census,11
school canteen,11
motherhood,11
termination of a contract,11
tropical disease,10
former GDR,10
regions of Germany,10
Amnesty International,10
distribution of aid,10
market approval,10
Unicef,10
reduction of working time,10
non-marketing premium,10
Picardy,10
transport lines,10
artistic creation,10
Vrancea,10
free service,10
metal coating,10
International Narcotics Control Board,10
noise protection,10
administrative responsibility,10
social-security contribution,10
Vaslui,10
farm prices,10
Socialist Party,10
eye disease,10
comparative law,10
Asian Development Bank,10
ferryboat,10
consumer survey,10
draught animal,10
forward studies,10
plant health legislation,10
Central American Common Market,10
Joint European Torus,10
share farming,10
cosmetics industry,10
wood residue,10
Partnership for Peace,10
exchange restriction,10
team work,10
equality before the law,10
guaranteed income,10
integration of migrants,10
war victim,10
direct applicability,10
administrative order,10
sociology,10
European Patent Office,10
auction sale,10
food contamination,10
mineralogy,10
materials technology,10
sexually transmitted disease,10
telephone charges,10
cohabitation,10
marsupial,10
postal vote,10
genetic engineering,10
information technology applications,10
appointment of staff,10
Uusimaa,10
voluntary restraint agreement,10
independent retailer,10
agri-foodstuffs,10
cease-fire,10
hotel industry,10
voting age,10
political programme,10
tariff exemption,10
flavoured wine,10
electronic game,10
plant breeding,10
dropout,10
selling at a loss,10
diplomatic immunity,10
shellfish farming,9
health costs,9
electoral system,9
environmental offence,9
agricultural implement,9
pulp and paper industry,9
audio cassette,9
administrative personnel,9
industrial infrastructure,9
industrial region,9
fluctuation margin,9
penal code,9
EEA joint parliamentary committee,9
production policy,9
insurance law,9
telecommunications industry,9
Communism,9
contraception,9
carry-over of appropriations,9
religious institution,9
homelessness,9
forestry holding,9
local media,9
source of aid,9
worker participation,9
patents licence,9
boarding school,9
exclusive distribution agreement,9
social inequality,9
communication skills,9
EPSO,9
discarded fish,9
weight and size,9
Caribbean Development Bank,9
over-production,9
physical education,9
botany,9
strategic reserves,9
preliminary ruling procedure,9
protective clause,9
energy law,9
electorate,9
Niue,9
textile plant,9
Mezzogiorno,9
urban population,9
transfer of competence,9
oral question,9
technology park,9
freedom of opinion,9
harmonisation of standards,9
unification of Germany,9
local pollution,9
medium-term forecast,9
online game,9
European language,9
participatory democracy,9
restrictive trade practice,9
supplementary trade mechanism,9
laying poultry,9
mnemonics,9
household electrical appliance,9
tax inspection,9
military intervention,9
Eurodollar,9
living plant,8
automatic vending machine,8
Euromarket,8
product designation,8
offshore structure,8
parasitology,8
furniture industry,8
private education,8
cereal substitute,8
tourism policy,8
housing need,8
national library,8
COSAC,8
tax on investment income,8
Ionian Sea,8
summary procedure,8
environmental statistics,8
accession criteria,8
hooliganism,8
forest certification,8
non-durable goods,8
party financing,8
transport licence,8
dumping of waste,8
Mures,8
EU Military Staff,8
ballot paper,8
EU Council Presidency,8
deduction at source,8
Belgo-Luxembourg Economic Union,8
bilateral aid,8
cultural tourism,8
agricultural advisory services,8
EU expenditure,8
Rio Group,8
agronomy,8
interpretation of the law,8
development region,8
job cuts,8
by-election,8
summit meeting,8
adoption of a child,8
price of energy,8
catering industry,8
degradation of the environment,8
agricultural real estate,8
communications industry,8
CEFTA,8
manifesto,8
South-South cooperation,8
forced marriage,8
energy grid,8
office worker,8
job mobility,8
administrative code,8
market supervision,8
ore deposit,8
palliative care,8
International Development Association,8
European Social Charter,8
trade licence,8
customary law,8
Friesland,8
economic conversion,8
intensive farming,8
beverage industry,8
general medicine,8
African organisation,8
food-borne disease,8
fuel reprocessing,8
clergy,8
judicial power,8
destruction of crops,8
right to development,8
disaster area,8
architectural heritage,8
non-compulsory expenditure,8
human nutrition,8
civil rights,8
anthem,8
housing policy,8
principle of additionality,8
choice of technology,8
Group of Ten,8
mining product,8
Organisation of American States,8
European currency,7
Loire Region,7
polluted area,7
Eutelsat,7
EU relations,7
breach of trust,7
resolution of parliament,7
EU competence,7
social status,7
trade regulations,7
mineral compound,7
International Organisation for Migration,7
clock and watch industry,7
international currency,7
microelectronics,7
devolution,7
election expenses,7
reprography,7
selective distribution agreement,7
infancy,7
processed foodstuff,7
behavioural sciences,7
new town,7
rural settlement,7
management planning,7
third-party insurance,7
application of EU law,7
housing cooperative,7
industrial secret,7
newly industrialised country,7
electronic publishing,7
Integrated Mediterranean Programmes,7
number of pupils,7
wave energy,7
only child,7
European political cooperation,7
crop yield,7
Arctic Ocean,7
financing of aid,7
private media,7
social class,7
cooperation on agriculture,7
industrial statistics,7
inland waterway shipping,7
animal skin,7
worker information,7
school environment,7
school age,7
tariff negotiations,7
hourly wage,7
compliance audit,7
political violence,7
proxy vote,7
tax on consumption,7
ironmongery,7
Central Hungary,7
housewife,7
document storage,7
Brasov,7
incunabula,7
dual nationality,7
organ transplant,7
Dolj,7
Haskovo region,7
audiovisual co-production,7
composition of parliament,7
integrated trade,7
therapeutics,7
less-favoured agricultural area,7
education costs,7
nuclear physics,7
insider trading,7
distribution of schools,7
hill farming,7
export industry,7
Central Macedonia,6
business location,6
multilateral relations,6
parental authority,6
rural tourism,6
social participation,6
political institution,6
geomorphology,6
allowances and expenses,6
acid rain,6
imposed price,6
criminology,6
high forest,6
sound insulation,6
decorative item,6
power to negotiate,6
access to the courts,6
industrial reorganisation,6
agricultural region,6
European School of Administration,6
non-participating country,6
Lower Normandy,6
commercial farming,6
authorised catch,6
Upper Normandy,6
per capita consumption,6
discriminatory price,6
Drenthe,6
transport planning,6
right to health,6
wine of superior quality,6
fuel tax,6
right to strike,6
state-building,6
non-recoverable waste,6
Sarawak,6
production surplus,6
thesaurus,6
Tyrrhenian Sea,6
Castile-La Mancha,6
South Holland,6
school fees,6
exploitation of the seas,6
hydrogeology,6
Barents Sea,6
suburban transport,6
size of business,6
small retailer,6
democratic deficit,6
full-time employment,6
UCITS fund,6
transgenic animal,6
parliamentary debate,6
primary sector,6
self-management,6
language policy,6
roll-call vote,6
soil improvement,6
non-ionising radiation,6
telecommunications policy,6
transfer of pension rights,6
deprivation of rights,6
foreign student,6
foreign aid,6
proportional representation,6
radiation exposure,6
budgetary discharge,6
cyclical fluctuation,6
forestry statistics,6
word processing,6
water requirements,6
low cost airline,6
Eastern Finland,6
migratory movement,6
priority region,6
protection of shareholders,6
monetary cooperation,6
fight against unemployment,6
transfrontier pollution,6
declining industrial region,6
ethnology,6
wood industry,6
occupational accident insurance,6
deep-frozen product,6
transfer of businesses,6
European television,6
merchant fleet,6
Southern Finland,6
distribution business,6
recycling technology,6
food chemistry,6
civilisation,6
cessation of trading,6
freedom of trade,6
Nuclear Energy Agency,6
Community certification,6
quantity of fish landed,6
cycle track,6
butter oil,6
right of personal portrayal,6
homeopathic product,6
prison administration,6
location of production,6
deprived urban area,5
Commission on Human Rights,5
penitentiary staff,5
thermal discharge,5
dietary product,5
State secret,5
protectionism,5
social analysis,5
energy diversification,5
age discrimination,5
professional society,5
commercial arbitration,5
community facilities,5
building services,5
company research,5
Sysmin,5
Sunday working,5
inclusion in the budget,5
unmarried person,5
Human Rights Council,5
personal insurance,5
plant propagation,5
fruit product,5
Silesia province,5
dependent territory,5
country road,5
division of powers,5
threat to national security,5
cable transport,5
sexual offence,5
economic disparity,5
social conflict,5
open ballot,5
yoghourt,5
temperate zone,5
discount store,5
mining production,5
vocational retraining,5
World Meteorological Organisation,5
non-associated country,5
co-determination,5
international labour law,5
farm modernisation,5
electronic government,5
conduct of meetings,5
traditional technology,5
European undertaking,5
polishing and scouring preparations,5
import credit,5
ports policy,5
position of women,5
international statistics,5
Western Sahara,5
institutional activity,5
aid to refugees,5
exchange of publications,5
world population,5
Tokelau,5
non-lethal weapon,5
German-speaking Community,5
provision of documents,5
Peninsular Malaysia,5
administrative offence,5
regional budget,5
psychological harassment,5
family policy,5
silviculture,5
industrial hazard,5
mixed economy,5
price of securities,5
alternative medicine,5
mutual recognition principle,5
gambling addiction,5
regions of the Netherlands,5
nuclear policy,5
income stabilisation,5
joint authority,5
economic sanctions,5
social facilities,5
Welfare State,5
salted product,5
Sporades,5
gasohol,5
electronic waste,5
reform of the CAP,5
North Holland,5
group travel,5
hospital waste,5
advisory power,5
Burgas region,5
job satisfaction,5
cold war,5
transport economics,5
European treaties,5
economic reconstruction,5
cultural exception,5
trade event,5
Jämtland county,5
Community of Valencia,5
Olomouc,5
building insulation,4
employment structure,4
public hygiene,4
parliamentary delegation,4
agricultural disaster,4
access to EU information,4
price of agricultural produce,4
rediscounting,4
conference proceedings,4
international responsibility,4
oil seed rape,4
organisation of elections,4
street children,4
child of migrant,4
tidal energy,4
aid evaluation,4
delivered price,4
currency adjustment,4
European judicial area,4
enjoyment of rights,4
general legal principle,4
industrial price,4
information technology industry,4
cessation of farming,4
allocation of land,4
compulsory expenditure,4
storage of hydrocarbons,4
aid to agriculture,4
allocation of work,4
regional police,4
media library,4
manpower planning,4
parliamentary document,4
land policies,4
exchange policy,4
artificial intelligence,4
open university,4
visual arts,4
Interparliamentary Union,4
social labelling,4
multilateral aid,4
European Barge Union,4
large-scale construction,4
conflict of powers,4
anti-dumping legislation,4
length of journey,4
cheese factory,4
general mechanical engineering,4
computer centre,4
marine insurance,4
sunflower seed oil,4
tax offence,4
fisheries structure,4
heat-resisting materials,4
dissemination of culture,4
Goriška,4
supplementary financing,4
arms industry,4
urban road,4
unlawful agreement,4
scientific education,4
EU statistics,4
military research,4
substitute fuel,4
medical error,4
price disparity,4
biological standard,4
regions of Hungary,4
obstacle to development,4
International Renewable Energy Agency,4
prison system,4
food policy,4
joint subsidiary,4
plant health control,4
aircraft fleet,4
defence budget,4
organisation of research,4
forestry legislation,4
human relations,4
information highway,4
guaranteed minimum price,4
network server,4
micro-computer,4
law of obligations,4
law of states,4
international liquidity,4
Gorj,4
physically disabled,4
Timis,4
regions of Greece,4
monetary relations,4
camping vehicle,4
university research,4
database management system,4
international civil servant,4
school attendance,4
underdevelopment,4
information science,4
suspension of aid,4
petroleum production,4
Oulu,4
cable distribution,4
direct democracy,4
ex-serviceman,4
Arges,4
Hradec Králové,4
hunger strike,4
Galati,4
food resources,4
paramilitary force,4
secretarial allowance,4
fighter aircraft,4
Yambol region,4
prisoner of war,4
port traffic,4
nursing staff,4
orphan drug,4
sales staff,4
universal health coverage,4
wage indexing,4
soil conditioning,4
European audiovisual area,4
power of implementation,4
business administration,4
duty-free sale,4
microloan,4
industrial conversion,4
Vysočina,4
functional food,4
import monopoly,4
linguistics,4
Covasna,4
electronic banking,4
European party,4
integration into employment,4
Region of Murcia,4
indigenous population,4
electrotechnology,4
patronage,4
concentration camp,4
hunting regulations,3
European official,3
European Monetary Cooperation Fund,3
audiovisual equipment,3
scientific discovery,3
mixed farm,3
free-range farming,3
optical character recognition,3
illiteracy,3
collective activities,3
information industry,3
coastal protection,3
international adoption,3
change of job,3
international loan,3
transnational corporation,3
regional language,3
government statement,3
buying group,3
apartheid,3
chain store,3
access to a profession,3
leather industry,3
war damage,3
animal experimentation,3
company growth,3
EU Accession Treaty,3
fishing statistics,3
powers of parliament,3
cannery,3
closing of accounts,3
wood production,3
Harghita,3
cultural prize,3
civil disobedience,3
computer virus,3
Nordic Council,3
pollution control measures,3
free price,3
parliamentary immunity,3
care for the elderly,3
budget policy,3
inclusive tour,3
coordination of aid,3
radiobiology,3
small industry,3
peaceful co-existence,3
Central American Integration System,3
County of  Karlovac,3
intellectual capital,3
high-definition television,3
Latium,3
financial equalisation,3
tropical zone,3
monetary integration,3
Ialomita,3
Munster,3
inter-company cooperation,3
European social policy,3
sex education,3
assessment of prices,3
political culture,3
economic interdependence,3
advertising budget,3
regional culture,3
transit charge,3
EU regional policy,3
educational reform,3
government bill,3
modernisation aid,3
combat helicopter,3
cultural promotion,3
EU environmental policy,3
low rent,3
religious symbol,3
power of assessment,3
experimental farm,3
crime against property,3
waveband,3
recognition of a state,3
Liberec,3
fringe benefit,3
Province of Luxembourg,3
high-speed transport,3
federalism,3
WCL,3
regions of Sweden,3
legislative drafting,3
constitutional revision,3
subsidised housing,3
Democratic Party,3
early-stage capital,3
forensic medicine,3
Eastern Malaysia,3
post-Cold War,3
mentally disabled,3
financing policy,3
federal chamber,3
milk by-product,3
source of law,3
stockpiling of weapons,3
working poor,3
transition economy,3
open educational resources,3
budgetary assessment,3
bilingualism,3
extra-EU trade,3
transport accident,3
fuel enrichment,3
EADI,3
Buzau,3
limited circulation,3
transport of patients,3
political refugee,3
financial interests of members,3
regions of Bulgaria,3
outflow of capital,3
multiparty system,3
regulation of telecommunications,3
itinerant trade,3
anti-trust legislation,3
occupational status,3
organic pollution,3
cultural relations,3
extensive farming,3
Central Transdanubia,3
economic independence,3
population policy,3
regions of Slovenia,3
disease vector,3
prospective technological studies,3
uncultivated land,3
environmental industry,3
large family,3
geochemistry,3
sovereign wealth fund,3
food expenditure,3
local wine,3
part-time employment,3
reclaimed land,3
transport authorisation,3
European Commissioner,3
redistribution of income,3
Arab Maghreb Union,3
local budget,3
Zlín,3
seismology,3
right to housing,3
collective dismissal,3
EP resolution,3
international tax law,3
agricultural situation,3
economic fluctuation,3
extreme left,3
UN Commission,3
administrative transparency,3
agricultural economics,3
juvenile delinquency,3
Southern African Customs Union,3
cereal-growing,3
birth control,3
conscientious objection,3
mutual assistance scheme,2
nuclear war,2
Stara Zagora region,2
mineral prospecting,2
budgetary equilibrium,2
municipal police,2
subtropical zone,2
Sliven region,2
Calarasi,2
emancipation,2
Veliko Tarnovo region,2
Bacau,2
Saint Barthélemy,2
Caucasus countries,2
married person,2
integrated development programme,2
Leinster,2
product specialisation,2
speed reading,2
credit sale,2
freshwater fishing,2
bio-industry,2
alcoholism,2
social court,2
Prešov region,2
free medical care,2
industrial revolution,2
mixed agreement,2
credit control,2
forced disappearance,2
mental stress,2
virtual community,2
lower class,2
monopsony,2
Arab League,2
Plovdiv region,2
hydroelectric development,2
worker consultation,2
distribution of production,2
customs and traditions,2
breeder reactor,2
international charter,2
credit purchase,2
EU loan,2
bio-ethics,2
instant product,2
private means of transport,2
electronic document management,2
EU Official Journal,2
abandoned land,2
East of England,2
Shumen region,2
new educational methods,2
joint competence,2
philosophy of science,2
summertime,2
processed food product,2
self-sufficiency rate,2
rights of civil servants,2
linguistic group,2
paper money,2
medium-sized town,2
election monitoring,2
percolation water,2
gift item,2
tariff barrier,2
cultural pluralism,2
North-West Atlantic Fisheries Organisation,2
political unrest,2
sectoral planning,2
commercial media,2
budgetary stabiliser,2
preparation for market,2
transitional justice,2
rapid reaction force,2
exchange parity,2
wholesale selling,2
industrial credit,2
primacy of EU law,2
industrial concentration,2
post-war period,2
North-South trade,2
sterilised milk,2
budgetary amendment,2
work productivity,2
special chemicals,2
Visegrad countries,2
education statistics,2
medium-term financing,2
European Association for Cooperation,2
comic book,2
secretarial staff,2
parabolic aerial,2
oleaginous plant,2
ethnic discrimination,2
company member,2
Group of 77,2
reduction of gas emissions,2
tourist infrastructure,2
pollution of waterways,2
public economy,2
Pardubice,2
international tariff,2
registration of a company,2
police checks,2
international criminal law,2
underproduction,2
digital archiving,2
territorial law,2
First World War,2
Lapland,2
Moluccas,2
student residence,2
social dumping,2
ethnography,2
transportation tariff,2
Vidin region,2
record library,2
fiscal monopoly,2
Saint Eustatius,2
arboriculture,2
hoisting equipment,2
parental allowance,2
computer terminal,2
planned economy,2
force reduction,2
strategic defence,2
private stock,2
remuneration of work,2
Silistra region,2
energy crisis,2
shipping policy,2
political behaviour,2
hinterland transport,2
pedestrian zone,2
market-sharing agreement,2
population of working age,2
asymmetric warfare,2
input-output analysis,2
soil science,2
one-parent family,2
military cooperation,2
French-speaking Africa,2
urban renewal,2
Upper Austria,2
mining extraction,2
European Trade Union Institute,2
Caras-Severin,2
Nitra region,2
backlog of court cases,2
Greater Copenhagen,2
Kaunas county,2
history of Europe,2
right to demonstrate,2
civil register,2
emergency medical treatment,2
freshwater ecosystem,2
status of Jerusalem,2
soil chemistry,2
Bretton Woods Agreement,2
infant mortality,2
water analysis,2
living will,2
embryo and foetus,2
marriage rate,2
social audit,2
elective office,2
early election,2
EC conformity marking,2
economic agreement,2
UNAIDS,2
Smolyan region,2
farm development plan,2
Caricom,2
EC Decision,2
control of communications,2
allocation clause,2
textile machine,2
sexuality,2
transparency in decision-making,2
semantic web,2
metropolis,2
Braila,2
simplification of legislation,2
EU competition policy,2
craft business,2
regions of Denmark,2
export of capital,2
deciduous tree,2
polling station,2
Targovishte region,2
large vehicle,2
short-term forecast,2
free credit,2
transatlantic relations,2
Northern Portugal,2
road cabotage,2
plumbing equipment,2
supplementary income,2
Arab world,2
depoliticisation,2
military criminal law,2
fourth Lomé Convention,2
hydroponics,2
natural child,2
nuclear law,2
psychiatric institution,2
organisational culture,2
aircraft carrier,2
professional partnership,2
inland waterway fleet,2
transposition deficit,2
railway tariff,2
Vilnius county,2
Mehedinti,2
institutional agreement,2
forestry research,2
EU situation,2
Iasi,2
rescheduling of public debt,2
recognition of studies,2
ratification of an agreement,2
haberdashery,2
europeanisation,2
Antarctic Ocean,2
mountain forest,2
power of initiative,2
pay freeze,1
UN Population Fund,1
Province of East Flanders,1
sports body,1
seed flax,1
registration of voters,1
overpopulation,1
family farming,1
ship's flag,1
conditional discharge,1
EFICS,1
right to education,1
information storage and retrieval,1
Central Bohemia,1
post office financial services,1
unskilled worker,1
basket of currencies,1
diffusion of innovations,1
industrial chemistry,1
Province of Limbourg,1
gerontology,1
technical ceramics,1
military secret,1
New Community Instrument,1
over-exploitation of resources,1
arms limitation,1
land restructuring,1
gaming establishment,1
approximation of policies,1
equivalence of diplomas,1
consolidation of EU law,1
tranquiliser,1
reserve currency,1
toy industry,1
Moravia-Silesia,1
financing level,1
diversification of exports,1
Razgrad region,1
low pay,1
ADN agreement,1
competence of the institution,1
carrying out of sentence,1
transport quota,1
international waterway,1
improvement of housing,1
ADR agreement,1
monthly pay,1
payable service,1
unfair terms of contract,1
breadwinner,1
Southern Transdanubia,1
art education,1
Mafia,1
urban infrastructure,1
road building,1
ordinary court of law,1
length of studies,1
EU research policy,1
party congress,1
over-the-counter drug,1
Blagoevgrad region,1
Northern Hungary,1
subsistence farming,1
geopolitics,1
political status,1
bipolarisation,1
Province of Antwerp,1
Salaj,1
nutritional disease,1
agro-energy,1
world history,1
capacity to exercise rights,1
Kardzhali region,1
French-speaking Community,1
law relating to information,1
International Trade Centre,1
field research,1
clearing agreement,1
repatriation of capital,1
work code,1
population statistics,1
pre-school education,1
Eurocorps,1
alternative sentence,1
political power,1
medical plant,1
oil technology,1
industrial economy,1
Botosani,1
sexual discrimination,1
agri-environmental plan,1
distribution by age,1
budgetary cooperation,1
Islamic law,1
UN-Habitat,1
non-competition clause,1
single-crop farming,1
hydraulic machinery,1
regions of Croatia,1
criminal investigation department,1
expansion card,1
industrial capital,1
aid in kind,1
North Brabant,1
WEU countries,1
unfair dismissal,1
French overseas collectivity,1
Gabrovo region,1
language teaching,1
ultra-fine particle,1
ship canal,1
supply balance sheet,1
slum,1
scientific apparatus,1
irradiated product,1
cows’ milk cheese,1
economic aggregate,1
Kyustendil region,1
protection of freedoms,1
Väli-Suomi,1
net contributor,1
Central American Parliament,1
illegal abortion,1
national independence,1
price net of tax,1
scientific calculation,1
negotiation skills,1
capital transfer tax,1
fur-bearing animal,1
State farm,1
Province of Namur,1
graphic illustration,1
organisation of transport,1
Trenčín region,1
vacant seat,1
EP delegation,1
irrigated agriculture,1
bureau of parliament,1
building plot,1
European Movement,1
Panama Canal,1
intervention policy,1
protection of communications,1
short-term economic policy,1
transport under customs control,1
exploitation of the sea-bed,1
parliamentary vote,1
counting of the votes,1
consultation of information,1
land productivity,1
chemical accident,1
import substitution,1
preliminary issue,1
thermal water,1
dictatorship,1
electrochemistry,1
parliamentary diplomacy,1
Fascism,1
use of outer space,1
frontier region,1
public borrowing,1
culture industry,1
forced migration,1
building safety,1
area management,1
defence expenditure,1
insurance indemnity,1
fishing regulations,1
semi-manufactured goods,1
obsolete technology,1
Alytus county,1
secret service,1
rearmament,1
regions of Slovakia,1
Roman law,1
Atlantic Arc,1
leader of the opposition,1
non-ferrous ore,1
assisting spouse,1
macroeconomics,1
export monitoring,1
discrimination based on disability,1
animal resources,1
Pernik region,1
urban construction,1
agronomic research,1
voting method,1
stagnant water,1
political involvement,1
gastrointestinal disease,1
European Union membership,1
constitutional monarchy,1
secondary sector,1
maritime conference,1
deposit money,1
adoption law,1
family protection,1
Lovech region,1
manufactured feedingstuffs,1
agricultural by-product,1
industrial integration,1
coastal pollution,1
finance house,1
generic drug,1
regions of Lithuania,1
analysis of causes,1
national agricultural policy,1
Pazardzhik region,1
mixed price,1
model farm,1
fruit-growing,1
blood disease,1
microeconomics,1
female unemployment,1
economic geography,1
Ruse region,1
Lower Silesia province,1
political coalition,1
ECSC operating budget,1
school results,1
balance of payments assistance,1
international cartel,1
European driving licence,1
highway code,1
Brussels region,1
START agreement,1
demotion,1
industrial espionage,1
dental medicine,1
employment statistics,1
agricultural education,1
department (France),1
social pact,1
forgery of documents,1
non-commercial sector,1
area of holding,1
drug residue,1
policy on agricultural structures,1
Montana region,1
Varna region,1
rate of work,1
vehicle on rails,1
medium-sized holding,1
biography,1
Dobrich region,1
icebreaker,1
Pleven region,1
social clause,1
coal processing,1
abandoned child,1
Banská Bystrica region,1
destination of transport,1
EP opinion,1
polygamy,1
knitted and crocheted goods,1
Centre (France),1
election result,1
combat vehicle,1
North-South relations,1
virtual library,1
hypermedia,1
rural habitat,1
centralisation of information,1
trade union election,1
sales aid,1
Vratza region,1
European arms policy,1
urban problem,1
Caribbean Islands,1
symbol of State,1
electoral register,1
accession to an agreement,1
austerity policy,1
tourist region,1
arms policy,1
refusal to sell,1
regions of Ireland,1
UN Development Programme,1
evaluation of resources,1
NATO countries,1
worker adaptability,1
Pilsen,1
division of property,1
modern history,1
controlled economy,1
net recipient,1
Internet access provider,1
tax-free allowance,1
Neamt,1
ENEA,1
Videotex,1
natural law,1
underground economy,1
job sharing,1
building technique,1
demilitarised zone,1
official market,1
goats’ milk cheese,1
succession of states,1
tropical agriculture,1
regulations for civil servants,1
water pollutant,1
forestry development,1
assistance in training,1
resistance of materials,1
laser weapon,1
voting intentions,1
