ID;SRC;TAR
669;home education;pouk na domu
3361;home help;pomoč v gospodinjstvu
3352;homelessness;brezdomstvo
5818;homeopathic product;homeopatski izdelek
4544;home working;delo na domu
1251;homicide;umor
1574;homogenised milk;homogenizirano mleko
1253;Honduras;Honduras
1907;honey;med
1254;Hong Kong;Hongkong
3329;honour;častno odlikovanje
6739;hooliganism;huliganstvo
1261;hops;hmelj
803;horizontal agreement;horizontalno povezovanje
3815;hormone;hormon
5556;Horn of Africa;Afriški rog
4684;horsemeat;konjsko meso
1260;horticulture;vrtnarstvo
3366;hospital expenses;bolnišnični stroški
3368;hospitalisation;hospitalizacija
6412;hospital waste;bolnišnični  odpadki
1404;hotel industry;hotelirstvo
3609;hotel profession;poklic v hotelirstvu
3847;hourly wage;urna postavka
1864;household;gospodinjstvo
2774;household article;gospodinjski predmet
5056;household budget;družinski proračun
143;household consumption;poraba gospodinjstev
3861;household electrical appliance;električni gospodinjski aparat
3684;household income;dohodek gospodinjstva
650;housekeeping economy;gospodinjska opravila
975;housewife;gospodinja
1690;housing;stanovanje
4058;housing allocation;dodeljevanje stanovanj
5553;housing cooperative;stanovanjska zadruga
556;housing law;stanovanjsko pravo
4850;housing need;stanovanjske potrebe
2496;housing policy;stanovanjska politika
8279;Hovedstaden (region);Hovedstaden (regija)
7841;Hradec Králové;Kralovehraški okraj
435098;human cloning;človeško kloniranje
6388;human geography;družbena geografija
1273;humanisation of work;humanizacija dela
3074;humanitarian aid;humanitarna pomoč
1284;human nutrition;prehrana ljudi
3250;human relations;medčloveški odnosi
584;human rights;človekove pravice
c_b605a1d4;Human Rights Council;Svet za človekove pravice
1198;human rights movement;gibanje za človekove pravice
4797;humid zone;vlažni pas
8519;Hunedoara;Hunedoara
1255;Hungary;Madžarska
961;hunger;lakota
5654;hunger strike;gladovna stavka
5396;hunting;lov
3128;hunting regulations;lovski predpisi
750;hydraulic energy;hidravlična energija
1723;hydraulic machinery;hidravlični stroj
1523;hydraulic works;vodno gospodarstvo
1274;hydrocarbon;ogljikovodik
3786;hydroelectric development;postavitev hidroelektrarne
751;hydroelectric power;hidroelektrična energija
1275;hydrogen;vodik
2716;hydrogen production;proizvodnja vodika
1276;hydrogeology;hidrogeologija
1278;hydrology;hidrologija
327;hydroponics;hidroponika
6275;hypermedia;hipermediji
6276;hypertext;hipertekst
8525;Ialomita;Ialomita
8507;Iasi;Iasi
3853;IATA;IATA
1169;ice;led
7945;icebreaker;ledolomilec
1509;Iceland;Islandija
6157;ICFTU;ICFTU
488;identity document;osebni dokument
c_7546272f;identity theft;kraja identitete
987;IFLA;IFLA
1288;Ile-de-France;Ile-de-France
4513;illegal abortion;nedovoljena prekinitev nosečnosti
6737;illegal building;črna gradnja
1915;illegal migration;nezakonito priseljevanje
3945;illegal restraint;protipraven odvzem prostosti
3169;illicit trade;nedovoljena trgovina
1691;illiteracy;nepismenost
1754;illness;bolezen
5669;image;imidž
1302;immigration;priseljevanje
1304;immunology;imunologija
1305;impact of advertising;učinek oglaševanja
5333;impact of information technology;učinek informacijske tehnologije
3085;impact study;študija učinkov
1306;imperialism;imperializem
929;implementation of the budget;izvrševanje proračuna
440579;implementing decision;izvedbeni sklep
440631;implementing directive;izvedbena direktiva
4023;implementing Regulation;izvedbena uredba
1309;import;uvoz
3191;import (EU);uvoz (EU)
288;import credit;uvozni kredit
3167;import levy;uvozni prelevman
1644;import licence;uvozno dovoljenje
1982;import monopoly;uvozni monopol
2488;import policy;uvozna politika
2635;import price;uvozna cena
3570;import refund;uvozno nadomestilo
3579;import restriction;uvozna omejitev
3271;import substitution;nadomestitev uvoza
4400;import tax;uvozna davščina
2675;imposed price;administrativna cena
3953;imprisonment;zapor
1456;improvement of housing;izboljšanje stanovanjskih razmer
6614;impunity;nekaznovanost
1334;incapacity for work;nezmožnost za delo
3433;incendiary weapon;zažigalno orožje
5062;inclusion in the budget;vključitev v proračun
4768;inclusive tour;paketno potovanje
3659;income;dohodek
3688;income in addition to normal pay;dodatni zaslužek
2490;incomes policy;dohodkovna politika
4249;income stabilisation;stabilizacija dohodkov
1336;incompatibility;nezdružljivost
150;incorporation;ustanovitev družbe
1337;incoterms;Incoterms
4863;increase in production;povečanje proizvodnje
7364;incunabula;inkunabula
742;indebtedness;zadolženost
1339;indemnification;povrnitev škode
3477;indemnity insurance;škodno zavarovanje
6548;independence of the disabled;nedvisnost invalidov
6623;independence of the judiciary;neodvisnost sodstva
3214;independent retailer;samostojni trgovec na drobno
1338;India;Indija
2111;Indian Ocean;Indijski ocean
5799;indigenous population;avtohtono prebivalstvo
698;indirect election;posredne volitve
1316;indirect tax;posredni davek
1355;Indonesia;Indonezija
4251;indoor livestock farming;hlevska živinoreja
451069;industrial accident;industrijska nesreča
4833;industrial building;industrijski objekt
5202;industrial capital;industrijski kapital
5968;industrial chemistry;industrijska kemija
70;industrial concentration;koncentracija industrije
2936;industrial conversion;preusmeritev industrije
213;industrial cooperation;industrijsko sodelovanje
167;industrial counterfeiting;industrijsko ponarejanje
299;industrial credit;industrijsko posojilo
1429;industrial data processing;obdelava podatkov v industriji
429;industrial development;industrijski razvoj
652;industrial economy;industrijsko gospodarstvo
3863;industrial electric machinery;industrijski električni stroj
827;industrial enterprise;industrijsko podjetje
850;industrial equipment;industrijska oprema
866;industrial espionage;industrijska špijonaža
1176;industrial fat;industrijske maščobe
1009;industrial financing;financiranje industrije
2307;industrial fishing;gospodarski ribolov
3625;industrial free zone;industrijska prosta cona
4076;industrial hazard;tehnološka nevarnost
1434;industrial infrastructure;industrijska infrastruktura
6705;industrial integration;industrijska integracija
1493;industrial investment;vlaganja v industriji
1356;industrialisation;industrializacija
2297;industrialised country;industrijska država
3632;industrial manufacturing;industrijsko izdelovanje
c_804a9afe;industrial operating licence;industrijsko obratovalno dovoljenje
2405;industrial planning;industrijsko načrtovanje
2413;industrial plant;industrijska rastlina
4443;industrial plot;industrijsko zemljišče
2507;industrial policy;industrijska politika
3164;industrial pollution;industrijsko onesnaževanje
2677;industrial price;tovarniška cena
2758;industrial product;industrijski izdelek
2720;industrial production;industrijska proizvodnja
2802;industrial project;industrijski projekt
2816;industrial property;industrijska lastnina
3067;industrial region;industrijsko območje
3290;industrial reorganisation;reorganizacija industrije
2922;industrial research;industrijske raziskave
3600;industrial restructuring;prestrukturiranje industrije
3707;industrial revolution;industrijska revolucija
3848;industrial robot;industrijski robot
3997;industrial secret;industrijska skrivnost
6395;industrial sociology;sociologija dela
4264;industrial statistics;industrijska statistika
4303;industrial structures;struktura industrije
345;industrial waste;industrijski odpadki
3657;industry-research relations;odnos industrija-raziskave
1940;infancy;mladoletnost
1992;infant mortality;smrtnost dojenčkov
1759;infectious disease;nalezljiva bolezen
2759;inflammable product;vnetljiv izdelek
1421;inflation;inflacija
1422;information;informacija
1752;information analysis;analiza informacij
5066;information centre;informacijski urad
6176;information highway;informacijska avtocesta
1367;information industry;informacijska industrija
4330;information medium;nosilec podatkov
3422;information network;informacijsko omrežje
2472;information policy;informacijska politika
4486;information processing;obdelava informacij
3585;information profession;informacijski poklic
3925;information science;informacijska znanost
c_04ae3ba8;information security;varovanje tajnosti podatkov
4366;information service;dokumentacijski sistem
6140;information society;informacijska družba
3024;information storage;shranjevanje podatkov
1428;information storage and retrieval;dokumentacijska obdelava podatkov
4359;information system;informacijski sistem
5188;information technology;informacijska tehnologija
5441;information technology applications;uporaba informacijske tehnologije
1405;information technology industry;industrija informacijske tehnologije
3607;information technology profession;poklici v informatiki
5949;information technology user;uporabnik informacijske tehnologije
4626;information user;uporabnik informacije
c_4e75f061;information warfare;informacijsko vojskovanje
5953;infringement of EU law;kršitev prava EU
5814;infringement procedure (EU);postopek za ugotavljanje kršitev (EU)
1669;ingot;ingot
3934;inheritance;dediščina
6619;injunction;odredba
4518;inland transport;notranji prevoz
603;inland waters;celinske vode
4735;inland waterway;celinska plovna pot
1036;inland waterway fleet;flota za plovbo po celinskih plovnih poteh
2040;inland waterway shipping;rečna plovba
4515;inland waterway transport;prevoz po celinskih plovnih poteh
1439;innovation;inovacija
5045;inorganic acid;anorganska kislina
2740;inorganic chemical product;anorganski kemični izdelek
1731;input-output analysis;input-output analiza
5676;insect;žuželka
5227;insecticide;insekticid
1073;in-service training;usposabljanje na delovnem mestu
2304;inshore fishing;obalni ribolov
1049;inshore grounds;obalno morsko dno
5570;insider trading;trgovanje na podlagi notranjih informacij
1342;installation allowance;pomoč mladim kmetom
2760;instant product;instant izdelek
1461;Institute for Latin American Integration;Inštitut za vključevanje Latinske Amerike
4179;institutional activity;delovanje institucije
7184;institutional agreement;institucionalni sporazum
5611;institutional balance (EU);ravnotežje institucij (EU)
214;institutional cooperation;institucionalno sodelovanje
4181;institutional reform;institucionalna reforma
4304;institutional structure;institucionalna struktura
874;institution of public utility;gospodarska javna služba
4067;Institution of the Union;Institution of the Union(under translation)
1512;insulator;izolator
3151;insurance;zavarovanje
4166;insurance claim;odškodninski zahtevek
34;insurance company;zavarovalnica
165;insurance contract;zavarovalna pogodba
1341;insurance indemnity;zavarovalnina
549;insurance law;zavarovalno pravo
3590;insurance occupation;zavarovalniški poklic
2623;insurance premium;zavarovalna premija
3728;insured risk;zavarovano tveganje
430;integrated development;celostni razvoj
5149;integrated development programme;program celostnega razvoja
5150;Integrated Mediterranean Programmes;Integrirani program za Sredozemlje
3199;integrated trade;trgovska mreža
4700;integration into employment;vključevanje v delovni proces
1462;integration of migrants;vključevanje priseljencev
6550;integration of the disabled;socialno vključevanje invalidov
1470;intellectual;intelektualci
7926;intellectual capital;intelektualni kapital
2817;intellectual property;intelektualna lastnina
6851;intelligent transport system;inteligentni prometni sistem
636;intensive farming;intenzivno kmetijstvo
715;intensive livestock farming;intenzivna živinoreja
5182;interactive network;interaktivno omrežje
4699;interactive videotex;interaktivni videoteks
6908;interactivity;interaktivnost
7192;Inter-American Court of Human Rights;Medameriško sodišče za človekove pravice
4872;Inter-American Development Bank;Medameriška razvojna banka
c_20fde7af;interbank market;medbančni trg
3821;inter-company agreement;sporazum med podjetji
215;inter-company cooperation;medpodjetniško sodelovanje
3427;intercontinental missile;medcelinska raketa
4517;intercontinental transport;medcelinski prevoz
1476;interest;obresti
1192;interest group;interesna skupina
5686;interest in bringing an action;pravovarstveni interes
5023;interest rate subsidy;subvencionirana obrestna mera
1436;interference;vmešavanje
5524;intergovernmental conference (EU);medvladna konferenca (EU)
5543;Intergovernmental Convention (EU);medvladna konvencija (EU)
5547;intergovernmental cooperation (EU);meddržavno sodelovanje (EU)
8473;intergovernmental legal instrument;medvladni pravni instrument
434664;Intergovernmental Panel on Climate Change;Medvladni odbor o podnebnih spremembah
5407;interim agreement (EU);začasni sporazum (EU)
3224;inter-industrial relations;medpanožna razmerja
5408;interinstitutional agreement;medinstitucionalni sporazum
5548;interinstitutional cooperation (EU);medinstitucionalno sodelovanje (EU)
3226;interinstitutional relations;medinstitucionalni odnosi
5854;interinstitutional relations (EU);medinstitucionalni odnosi (EU)
3201;intermediate consumption;industrijska poraba
3195;intermediate goods;reprodukcijski material
4421;intermediate technology;vmesna tehnologija
5330;internal border of the EU;notranja meja EU
6729;internal law of religions;pravo verskih skupnosti
1916;internal migration;notranja migracija
6534;international adoption;meddržavna posvojitev
3474;international affairs;mednarodna politika
3461;international agreement;mednarodni sporazum
3481;international aid;mednarodna pomoč
c_9fe65404;International Anti-Corruption Academy;Mednarodna akademija za boj proti korupciji
2380;international arbitration;mednarodna arbitraža
1034;International Atomic Energy Agency;Mednarodna agencija za atomsko energijo
8377;International Bank for Reconstruction and Development;Mednarodna banka za obnovo in razvoj
4875;International Bureau of Education;Mednarodni urad za izobraževanje
805;international cartel;mednarodni kartel
450983;International Centre for Genetic Engineering and Biotechnology;Mednarodni center za gensko inženirstvo in biotehnologijo
8378;International Centre for Settlement of Investment Disputes;Mednarodni center za reševanje sporov glede naložb
5486;international charter;mednarodna listina
2093;International Civil Aviation Organisation;Mednarodna organizacija civilnega letalstva
5639;international civil servant;mednarodni javni uslužbenec
5638;international civil service;mednarodna javna služba
6367;international commercial arbitration;mednarodna trgovinska arbitraža
76;international competition;mednarodna konkurenca
5525;international conference;mednarodna konferenca
99;international conflict;mednarodni konflikt
3468;international convention;mednarodna konvencija
216;international cooperation;mednarodno sodelovanje
3986;international court;mednarodno sodišče
258;International Court of Justice;Meddržavno sodišče
300;international credit;mednarodni kredit
7193;International Criminal Court;Mednarodno kazensko sodišče
575;international criminal law;mednarodno kazensko pravo
7137;International Criminal Tribunal;Mednarodno sodišče za vojne zločine
1973;international currency;mednarodna valuta
703;International Development Association;Mednarodna zveza za razvoj
440;international dispute;mednarodni spor
482;international division of labour;mednarodna delitev dela
4010;international economic law;mednarodno gospodarsko pravo
1024;International Energy Agency;Mednarodna agencija za energijo
991;International Federation for Documentation;Mednarodna federacija za dokumentacijo
1016;international finance;mednarodne finance
4149;International Finance Corporation;Mednarodna finančna korporacija
992;International Fund for Agricultural Development;Mednarodni sklad za razvoj kmetijstva
564;international human rights law;mednarodno humanitarno pravo
1286;International Institute for Educational Planning;Mednarodni inštitut za izobraževalno načrtovanje
3467;international instrument;mednarodni instrument
1494;international investment;mednarodna naložba
3476;international issue;mednarodno vprašanje
5526;International Labour Conference;Mednarodna konferenca dela
6922;international labour law;mednarodno delovno pravo
3708;International Labour Office;Mednarodni urad dela
2130;International Labour Organisation;Mednarodna organizacija dela
565;international law;mednarodno pravo
4009;international law - national law;mednarodno pravo - nacionalno pravo
1677;international liquidity;mednarodna likvidnost
739;international loan;mednarodno posojilo
2141;International Maritime Organisation;Mednarodna pomorska organizacija
1807;international market;mednarodni trg
3650;international meeting;mednarodno srečanje
6750;international merger;mednarodna združitev podjetij
1043;International Monetary Fund;Mednarodni denarni sklad
4371;international monetary system;mednarodni denarni sistem
5249;International Narcotics Control Board;Mednarodna uprava za kontrolo narkotikov
3465;international negotiations;mednarodna pogajanja
2189;international organisation;mednarodna organizacija
5991;International Organisation for Migration;Mednarodna organizacija za migracije
2219;international payment;mednarodno plačilo
3228;international relations;mednarodni odnosi
c_7bf10a38;International Renewable Energy Agency;Mednarodna agencija za obnovljivo energijo
3503;international responsibility;mednarodna odgovornost
4520;international road transport;mednarodni cestni promet
3483;international sanctions;mednarodne sankcije
629;international school;mednarodna šola
3450;international security;mednarodna varnost
1044;International Social Security Association;Mednarodna zveza socialnih zavarovanj
3647;international standard;mednarodni standard
4265;international statistics;mednarodna statistika
5214;international tariff;mednarodna tarifa
562;international tax law;mednarodno davčno pravo
4591;International Telecommunication Union;Mednarodna zveza za telekomunikacije
11;international trade;mednarodna trgovina
5278;International Trade Centre;Mednarodni trgovinski center
6923;international trade law;mednarodno trgovinsko pravo
8404;International Trade Union Confederation;Mednarodna konfederacija sindikatov
4519;international transport;mednarodni prevoz
5125;international voluntary worker;mednarodni prostovoljec
605;international waters;mednarodne vode
4736;international waterway;mednarodna plovna pot
6088;Internet;internet
6771;Internet access provider;ponudnik dostopa do interneta
7950;Internet address;internetni naslov
6775;Internet site;spletna stran
5549;inter-parliamentary cooperation;medparlamentarno sodelovanje
7337;interparliamentary delegation;medparlamentarna delegacija
3232;interparliamentary relations;medparlamentarni odnosi
4604;Interparliamentary Union;Medparlamentarna unija
5688;Interpol;Interpol
1484;interpretation of the law;razlaga prava
1482;interpreting;tolmačenje
4252;interprofessional agreement;medpanožni sporazum
1917;interurban migration;medmestna migracija
3170;intervention agency;intervencijska služba
5025;intervention buying;intervencijski odkup
2462;intervention policy;intervencijska politika
2644;intervention price;intervencijska cena
4284;intervention stock;intervencijske zaloge
5402;intra-company collective agreement;intra-company collective agreement(under translation)
2220;intra-EU payment;plačila znotraj EU
3234;intra-EU relations;odnosi znotraj EU
619;intra-EU trade;trgovina znotraj EU
4521;intra-EU transport;promet znotraj EU
6177;intranet;intranet
1920;intraurban commuting;mestni prevoz na delo
4757;invalid ballot paper;neveljavna glasovnica
2091;invalidity of an election;neveljavnost volitev
1487;invention;izum
1488;investment;naložba
1489;investment abroad;naložba v tujini
766;investment aid;investicijska pomoč
4795;investment bank;investicijska banka
4195;investment company;investicijska družba
265;investment cost;investicijski stroški
3674;investment income;kapitalski dobiček
295;investment loan;investicijski kredit
2463;investment policy;naložbena politika
2798;investment project;naložbeni projekt
2805;investment promotion;pospeševanje naložb
1132;investment protection;varstvo naložb
2386;investment transaction;kapitalska naložba
4661;invisible trade balance;bilanca storitvene menjave
2218;invitation to tender;razpis
957;invoicing;izstavljanje računov
2321;inward processing;aktivno oplemenitenje
1499;iodine;jod
1295;Ionian Islands;Jonski otoki
5224;Ionian Sea;Jonsko morje
5287;ionising radiation;ionizirajoče sevanje
1501;Iran;Iran
1500;Iraq;Irak
1504;Ireland;Irska
1502;Irian Jaya;Irian Jaya
1872;Irish Sea;Irsko morje
981;iron;železo
1417;iron and steel industry;železarska in jeklarska industrija
3824;iron and steel product;železni in jekleni izdelki
3831;iron and steel-working machinery;obdelovalni stroji za železo in jeklo
3827;ironmongery;železnina
1933;iron ore;železova ruda
3828;iron product;železni izdelek
3792;irradiated fuel;obsevano gorivo
2762;irradiated product;obsevani izdelek
4085;irradiation;obsevanje
6317;irrigated agriculture;namakalno poljedelstvo
2680;irrigation;namakanje
1508;Islam;islam
c_10aa91c7;Islamic finance;islamsko bančništvo
6735;Islamic law;islamsko pravo
5624;Islamic State;islamska država
1287;island;otok
4129;island region;otoška regija
3381;Isle of Man;Otok Man
1510;ISO;ISO
1511;isoglucose;izoglukoza
1517;isolationism;izolacionizem
1518;Israel;Izrael
728;issue of securities;izdaja vrednostnih papirjev
729;issuing of currency;emisija denarja
1519;Italy;Italija
3213;itinerant trade;potujoča trgovina
1522;Jamaica;Jamajka
7989;Jämtland county;Jämtlandsko okrožje
1524;Japan;Japonska
1526;Java;Java
451991;Jersey ;Jersey
5690;Jew;žid
3897;jewellery and goldsmith's articles;draguljarski in zlatarski izdelki
372;job access;dostop do zaposlitve
376;job application;prošnja za zaposlitev
284;job creation;ustvarjanje delovnih mest
4332;job cuts;ukinjanje delovnih mest
414;job description;opis delovnega mesta
3325;job mobility;poklicna mobilnost
1742;job preservation;ohranjanje delovnih mest
3907;job satisfaction;zadovoljstvo na delovnem mestu
4029;job security;varnost delovnega mesta
3520;job sharing;delitev delovnega mesta
2126;job vacancy;prosto delovno mesto
1867;joinery;stavbno mizarstvo
4066;joint action;skupni ukrep
5918;joint authority;interesno združenje občin
5763;joint body (EU);skupni organ (EU)
5509;joint committee (EU);skupni odbor (EU)
6056;joint committee on EU matters;paritetni odbor (EU)
43;joint competence;skupna pristojnost
1531;Joint European Torus;Joint European Torus
434938;joint implementation;skupno izvajanje
234;joint ownership;solastnina
5354;Joint Research Centre;skupno raziskovalno središče
999;joint subsidiary;skupna hčerinska družba
816;joint venture;skupno podjetje
7993;Jönköping county;Jönköpinško okrožje
1532;Jordan;Jordanija
1536;Judaism;židovstvo
1537;judge;sodnik
5136;judgment of the Court (EU);sodba Sodišča (EU)
217;judicial cooperation;pravosodno sodelovanje
8480;judicial cooperation in civil matters in the EU;pravosodno sodelovanje v civilnih zadevah (EU)
5550;judicial cooperation in criminal matters in the EU;pravosodno sodelovanje v kazenskih zadevah (EU)
3971;judicial inquiry;sodna preiskava
1457;judicial investigation;preiskovalni postopek
2585;judicial power;sodna oblast
2701;judicial proceedings;sodni postopek
2982;judicial reform;reforma sodstva
7929;judicial review;sodniški pregled
3317;judicial separation;ločitev
42;jurisdiction;pristojnost sodišč
37;jurisdiction ratione materiae;stvarna pristojnost
1554;jute;juta
1546;juvenile court;sodišče za mladoletnike
375;juvenile delinquency;mladoletniško prestopništvo
8354;Kaliningrad question;vprašanje Kaliningrada
7995;Kalmar county;Kalmarsko okrožje
1556;kapok;kapok
8306;Kardzhali region;regija Kardzhali
7842;Karlovy Vary;Karlovarski okraj
c_93670e37;karst area;kraško območje
8356;Kashmir question;kašmirsko vprašanje
7870;Kaunas county;Kaunaško okrožje
5693;Kazakhstan;Kazahstan
2049;Kennedy Round;Kennedyjev krog pogajanj
1557;Kenya;Kenija
7354;kidney disease;bolezen ledvic
1559;Kiribati;Kiribati
1525;kitchen garden;zelenjavni vrt
7871;Klaipeda county;Klaipedsko okrožje
5024;knitted and crocheted goods;pletenine
3909;know-how;znanje in izkušnje
7951;knowledge economy;ekonomija znanja
6910;knowledge management;upravljanje znanja
7821;Koroška;Koroška
7839;Košice region;Košiški okraj
5695;Kosovo;Kosovo
8357;Kosovo question;kosovsko vprašanje
7994;Kronoberg county;Kronoberško okrožje
3500;Kurdistan question;kurdsko vprašanje
7866;Kurzeme;Kurzeme
1560;Kuwait;Kuvajt
7979;Kuyavia-Pomerania province;Kujavsko-Pomorjansko  vojvodstvo
434004;Kyoto Protocol;Kjotski protokol
5694;Kyrgyzstan;Kirgizistan
8334;Kyustendil region;regija Kyustendil
893;labelling;označevanje
98;labour dispute;delovni spor
6350;labour flexibility;fleksibilnost dela
1737;labour force;delovna sila
1443;labour inspectorate;inšpektorat za delo
557;labour law;delovno pravo
1802;labour market;trg dela
1946;labour mobility;mobilnost delovne sile
2262;Labour Party;delavska stranka
3209;labour relations;odnosi med socialnimi partnerji
6353;labour shortage;pomanjkanje delovne sile
2082;labour standard;standardi dela
5139;labour tribunal;delovno sodišče
1563;lactose;laktoza
4069;LAES countries;države SELA
5697;lake;jezero
2813;land and buildings;nepremičnine
4811;land bank;sklad kmetijskih zemljišč
3436;land forces;kopenska vojska
3009;landholding system;zemljiškoposestni sistem
1947;land mobility;mobilnost lastništva zemljišč
6311;land policies;zemljiška politika
2727;land productivity;produktivnost tal
2978;land reform;zemljiška reforma
5079;land register;zemljiški kataster
5226;land restructuring;izboljšanje strukture tal
4539;land transport;kopenski promet
4630;land use;raba tal
1580;language;jezik
7941;language policy;jezikovna politika
783;language teaching;poučevanje jezika
1583;Languedoc-Roussillon;Languedoc-Roussillon
1584;Laos;Laos
6249;Lapland;Laponska
3806;lard;svinjska mast
1178;large business;veliko podjetje
966;large family;velika družina
1179;large holding;veliko kmetijsko gospodarstvo
3882;large-scale construction;velika gradbena dela
3090;large vehicle;prevozno sredstvo z veliko prostornino
4110;laser physics;laserska fizika
3432;laser weapon;lasersko orožje
7862;Latgale;Latgale
1632;Latin America;Latinska Amerika
4064;Latin American Economic System;Latinskoameriški gospodarski sistem
2190;Latin American organisation;latinskoameriška organizacija
7211;Latin American Parliament;Latinskoameriški parlament
1586;Latium;Lacij
5706;Latvia;Latvija
5677;launch facility;izstrelitvena rampa
1578;launching of a product;uvajanje izdelka na trg
5699;launch vehicle;nosilna raketa
521;law of banking;bančno pravo
5598;law of obligations;obligacijsko pravo
537;law of outer space;vesoljsko pravo
551;law of states;pravo držav
3936;law of succession;dedno pravo
542;law of the sea;mednarodno pomorsko pravo
541;law of war;vojno pravo
522;law on negotiable instruments;pravo prenosnih vrednostnih papirjev
5196;law relating to information;pravo na področju obveščanja
3954;law relating to prisons;pravo izvrševanja kazni zapora
5141;lawyer;odvetnik
4746;laying poultry;nesnice
3990;lay magistrate;sodnik porotnik
2428;lead;svinec
5960;leader of the opposition;vodja opozicije
3777;lead-free petrol;neosvinčen bencin
1604;leaf vegetable;listna zelenjava
5102;learning;učenje
7810;learning technique;tehnika učenja
4598;lease;najem
2299;least-developed country;najmanj razvita država
315;leather;usnje
1388;leather industry;usnjarska industrija
5529;leave for political activities;dopust za politično udejstvovanje
108;leave on social grounds;dopust iz socialnih pravic
1613;Lebanon;Libanon
1297;Leeward Islands;Zavetrni otoki
1138;leftism;levičarstvo
5371;legal action;tožba pred sodiščem
3989;legal adviser;pravni svetovalec
3969;legal aid;pravna pomoč
5456;legal basis;pravna podlaga
5161;legal capacity;pravna in poslovna sposobnost
6023;legal code;zakonik
3491;legal cooperation;sodelovanje glede pravnih vprašanj
5197;legal data processing;pravna informatika
6104;legal deposit;obvezni izvod
485;legal doctrine;pravna doktrina
3940;legal domicile;stalno prebivališče
1080;legal expenses;sodni stroški
3966;legal hearing;sodno zaslišanje
1588;legality;zakonitost
7370;legal methodology;pravna metodologija
2337;legal person;pravna oseba
5802;legal process;sodni pregon
2351;legal profession;pravniški poklic
1697;legal rule;zakon
3935;legal science;pravna znanost
4274;legal status;pravni status
5923;legal system;organizacija sodstva
593;legal working time;zakonsko določen delovni čas
1589;legislation;zakonodaja
440523;legislative act (EU);zakonodajni akt (EU)
6892;legislative drafting;priprava zakonodaje
3237;legislative-executive relations;odnos med zakonodajno in izvršilno oblastjo
1438;legislative initiative;zakonodajna pobuda
1599;legislative period;sklic zakonodajnega organa
2586;legislative power;zakonodajna oblast
2702;legislative procedure;zakonodajni postopek
5822;legislative programme (EU);zakonodajni program (EU)
1601;legitimacy;legitimnost
1609;leguminous vegetable;stročnice
1610;Leinster;Leinster
1700;leisure;prosti čas
5166;leisure park;rekreacijski park
3113;length of journey;trajanje prevoza
591;length of lease;trajanje najema
590;length of studies;trajanje šolanja
1611;Lesotho;Lesoto
2362;Lesser Antilles;Mali Antili
2979;less-favoured agricultural area;kmetijsko območje z omejenimi možnostmi
3052;less-favoured region;regija z omejenimi možnostmi
2059;level of education;stopnja izobrazbe
3497;liability;odgovornost
6266;liability of the State;odgovornost države
5707;liberalisation of the market;liberalizacija trga
1616;liberalisation of trade;liberalizacija trgovine
1614;Liberalism;liberalizem
2257;Liberal Party;liberalna stranka
2788;liberal profession;svobodni poklic
7843;Liberec;Libereški okraj
1617;Liberia;Liberija
4865;library;knjižnica
1639;Libya;Libija
1649;Liechtenstein;Lihtenštajn
3723;life assurance;življenjsko zavarovanje
589;life expectancy;življenjska doba
3941;life sciences;biološke vede
5447;lift;dvigalo
c_b3e9d826;light-duty vehicle;lahko gospodarsko vozilo
1407;light industry;lahka industrija
626;lighting;razsvetljava
1828;lighting equipment;svetila
1656;lignite;lignit
1659;Liguria;Ligurija
5222;Ligurian Sea;Ligursko morje
1660;Limburg;Limburg
3965;limitation of legal proceedings;zastaranje kazenskega pregona
443;limited circulation;omejeno razširjanje
4200;limited partnership;komanditna družba
1666;Limousin;Limousin
456;linguistic discrimination;jezikovna diskriminacija
1205;linguistic group;jezikovna skupina
1670;linguistics;jezikoslovje
1671;liqueur;liker
1672;liquidation;likvidacija
178;liquidity control;nadzor likvidnosti
3395;Lisbon and the Tagus Valley;Lizbona in dolina reke Tajo
3977;list voting system;sistem volilnih list
4105;literary and artistic property;književna in umetniška lastnina
3601;literary profession;književniki
1680;literature;književnost
5709;Lithuania;Litva
7966;Little Poland province;Malopoljsko vojvodstvo
1683;littoral;obala
1937;live animal;živa žival
4747;live poultry;živa perutnina
5962;livestock;stalež živine
711;livestock farming;živinoreja
4612;livestock unit;glava živine
83;living conditions;življenjske razmere
5704;living language;živi jezik
5792;living plant;živa rastlina
7396;living will;vnaprej izražena volja
5392;load;tovor
2606;loan;posojilo
7200;local access to the law;dostop državljanov do sodnega varstva
5863;local area network;lokalno omrežje
5501;local authority;lokalna oblast
1017;local authority finances;sredstva lokalne skupnosti
7383;local budget;občinski proračun
699;local election;lokalne volitve
3524;local employment initiative;krajevna pobuda za zaposlovanje
68;local government;lokalna uprava
3924;local legislation;lokalna zakonodaja
3014;local media;lokalna javna glasila
6414;local pollution;lokalno onesnaževanje
1317;local tax;lokalni davek
4716;local wine;deželno vino
3624;location of industry;industrijsko središče
1686;location of production;kraj kmetijske proizvodnje
1689;lockout;izprtje
7972;Lodz province;Lodzsko  vojvodstvo
1161;logistics;logistika
2293;Loire Region;regija Loire
1701;Lombardy;Lombardija
197;Lomé Convention;Lomejska konvencija
8498;London;Lóndon
290;long-term credit;dolgoročno posojilo
1002;long-term financing;dolgoročno financiranje
2613;long-term forecast;dolgoročna napoved
3515;long-term unemployment;dolgotrajna brezposelnost
