ID;SRC;TAR
5953;infringement of EU law;schending van het EU-recht
5814;infringement procedure (EU);inbreukprocedure (EU)
1669;ingot;blok
3934;inheritance;erfenis
6619;injunction;rechterlijk bevel
4518;inland transport;binnenlands vervoer
603;inland waters;binnenwateren
4735;inland waterway;binnenlandse waterweg
1036;inland waterway fleet;binnenvaartvloot
2040;inland waterway shipping;binnenvaart
4515;inland waterway transport;vervoer over binnenwateren
1439;innovation;vernieuwing
5045;inorganic acid;anorganisch zuur
2740;inorganic chemical product;anorganisch chemisch product
1731;input-output analysis;input-output-analyse
5676;insect;insect
5227;insecticide;insecticide
1073;in-service training;praktijkopleiding
2304;inshore fishing;kustvisserij
1049;inshore grounds;kustwaterbodem
5570;insider trading;misbruik van voorkennis
1342;installation allowance;inrichtingsvergoeding
2760;instant product;instantproduct
1461;Institute for Latin American Integration;Instituut voor de Latijns-Amerikaanse integratie
4179;institutional activity;institutionele opzet
7184;institutional agreement;institutioneel akkoord
5611;institutional balance (EU);institutioneel evenwicht (EU)
214;institutional cooperation;institutionele samenwerking
4181;institutional reform;institutionele hervorming
4304;institutional structure;institutionele structuur
874;institution of public utility;instelling van openbaar nut
4067;Institution of the Union;instelling van de Unie
1512;insulator;isolerende stof
3151;insurance;verzekering
4166;insurance claim;schadegeval
34;insurance company;verzekeringsmaatschappij
165;insurance contract;verzekeringsovereenkomst
1341;insurance indemnity;verzekeringsuitkering
549;insurance law;verzekeringsrecht
3590;insurance occupation;verzekeringsberoep
2623;insurance premium;verzekeringspremie
3728;insured risk;gedekt risico
c_fa8f51b0;intangible asset;immateriële activa
430;integrated development;geïntegreerde ontwikkeling
5149;integrated development programme;geïntegreerd ontwikkelingsprogramma
c_8d31aed6;integrated maritime policy;geïntegreerd maritiem beleid
5150;Integrated Mediterranean Programmes;geïntegreerd mediterraan programma
3199;integrated trade;geïntegreerde handel
4700;integration into employment;opneming in het beroepsleven
1462;integration of migrants;integratie van migranten
6550;integration of the disabled;integratie van gehandicapten
1470;intellectual;intellectueel
7926;intellectual capital;intellectueel kapitaal
2817;intellectual property;intellectuele eigendom
6851;intelligent transport system;intelligent vervoerssyteem
636;intensive farming;intensieve landbouw
715;intensive livestock farming;intensieve fokkerij
5182;interactive network;interactief net
4699;interactive videotex;interactieve videografie
6908;interactivity;interactiviteit
7192;Inter-American Court of Human Rights;Inter-Amerikaans Hof voor de mensenrechten
4872;Inter-American Development Bank;Inter-Amerikaanse Ontwikkelingsbank
c_20fde7af;interbank market;interbancaire markt
3821;inter-company agreement;overeenkomst tussen ondernemingen
215;inter-company cooperation;samenwerking tussen ondernemingen
3427;intercontinental missile;intercontinentale raket
4517;intercontinental transport;intercontinentaal vervoer
1476;interest;rente
1192;interest group;belangengroep
5686;interest in bringing an action;handelingsbelang
5023;interest rate subsidy;rentesubsidie
1436;interference;inmenging
5524;intergovernmental conference (EU);intergouvernementele conferentie (EU)
5543;Intergovernmental Convention (EU);intergouvernementele overeenkomst (EU)
5547;intergovernmental cooperation (EU);intergouvernementele samenwerking (EU)
8473;intergovernmental legal instrument;intergouvernementeel juridisch instrument
434664;Intergovernmental Panel on Climate Change;Intergouvernementele Werkgroep inzake klimaatverandering
5407;interim agreement (EU);interimovereenkomst (EU)
3224;inter-industrial relations;industriële interpenetratie
5408;interinstitutional agreement;Interinstitutioneel Akkoord
5548;interinstitutional cooperation (EU);interinstitutionele samenwerking (EU)
3226;interinstitutional relations;interinstitutionele betrekking
5854;interinstitutional relations (EU);interinstitutionele betrekkingen (EU)
3201;intermediate consumption;industrieel verbruik
3195;intermediate goods;productiegoederen
4421;intermediate technology;intermediaire technologie
5330;internal border of the EU;EU-binnengrens
6729;internal law of religions;intern religieus recht
1916;internal migration;binnenlandse migratie
6534;international adoption;internationale adoptie
3474;international affairs;internationale politiek
3461;international agreement;internationale overeenkomst
3481;international aid;internationale hulp
c_9fe65404;International Anti-Corruption Academy;Internationale Academie voor corruptiebestrijding
2380;international arbitration;internationale arbitrage
1034;International Atomic Energy Agency;Internationale Organisatie voor Atoomenergie
8377;International Bank for Reconstruction and Development;Internationale Bank voor Herstel en Ontwikkeling
4875;International Bureau of Education;Internationaal Onderwijsbureau
805;international cartel;internationale mededingingsregeling
450983;International Centre for Genetic Engineering and Biotechnology;Internationaal centrum voor genetische modificatie en biotechnologie
8378;International Centre for Settlement of Investment Disputes;Internationaal Centrum voor beslechting van investeringsgeschillen
5486;international charter;internationaal handvest
2093;International Civil Aviation Organisation;Internationale Burgerluchtvaartorganisatie
5639;international civil servant;internationale ambtenaar
5638;international civil service;internationale overheidsdienst
6367;international commercial arbitration;internationale arbitrage in handelsgeschillen
76;international competition;internationale concurrentie
5525;international conference;internationale conferentie
99;international conflict;internationaal conflict
3468;international convention;internationale conventie
216;international cooperation;internationale samenwerking
3986;international court;internationale rechtspraak
258;International Court of Justice;Internationaal Gerechtshof
300;international credit;internationaal krediet
7193;International Criminal Court;Internationaal Strafhof
575;international criminal law;internationaal strafrecht
7137;International Criminal Tribunal;Internationaal Straftribunaal
1973;international currency;internationale valuta
703;International Development Association;Internationale Ontwikkelingsassociatie
440;international dispute;internationaal geschil
482;international division of labour;internationale arbeidsverdeling
4010;international economic law;internationaal economisch recht
1024;International Energy Agency;Internationaal Energieagentschap
991;International Federation for Documentation;Internationale Federatie voor documentatie
1016;international finance;internationale financiën
4149;International Finance Corporation;Internationale Financieringsmaatschappij
992;International Fund for Agricultural Development;Internationaal Fonds voor agrarische ontwikkeling
c_54f7dd1f;international humanitarian law;internationaal humanitair recht
564;international human rights law;internationaal humanitair recht
1286;International Institute for Educational Planning;Internationaal instituut voor onderwijsplanning
3467;international instrument;internationaal instrument
1494;international investment;internationale investering
3476;international issue;internationaal probleem
5526;International Labour Conference;Internationale Arbeidsconferentie
6922;international labour law;internationaal arbeidsrecht
3708;International Labour Office;Internationaal Arbeidsbureau
2130;International Labour Organisation;Internationale Arbeidsorganisatie
565;international law;internationaal recht
4009;international law - national law;internationaal recht-intern recht
1677;international liquidity;internationale liquiditeit
739;international loan;internationale lening
2141;International Maritime Organisation;Internationale Maritieme Organisatie
1807;international market;internationale markt
3650;international meeting;internationale bijeenkomst
6750;international merger;internationale fusie
1043;International Monetary Fund;Internationaal Muntfonds
4371;international monetary system;internationaal monetair stelsel
5249;International Narcotics Control Board;Internationaal Comité van toezicht op verdovende middelen
3465;international negotiations;internationale onderhandeling
2189;international organisation;internationale organisatie
5991;International Organisation for Migration;Internationale Organisatie voor Migratie
2219;international payment;internationale betaling
3228;international relations;internationale betrekking
c_7bf10a38;International Renewable Energy Agency;Internationaal Agentschap voor hernieuwbare energie
3503;international responsibility;internationale verantwoordelijkheid
4520;international road transport;internationaal vervoer over de weg
3483;international sanctions;internationale sanctie
629;international school;internationale school
3450;international security;internationale veiligheid
1044;International Social Security Association;Internationaal Verbond van sociale zekerheid
3647;international standard;internationale norm
4265;international statistics;internationale statistiek
5214;international tariff;internationaal tarief
562;international tax law;internationaal fiscaal recht
4591;International Telecommunication Union;Internationale Telecommunicatie Unie
11;international trade;internationale handel
5278;International Trade Centre;Internationaal Handelscentrum
6923;international trade law;internationaal handelsrecht
8404;International Trade Union Confederation;Internationale Federatie van Vakverenigingen
4519;international transport;internationaal vervoer
5125;international voluntary worker;internationaal vrijwilliger
605;international waters;internationale wateren
4736;international waterway;internationale waterweg
6088;Internet;internet
6771;Internet access provider;provider
7950;Internet address;internetadres
c_b12a760a;Internet of Things;internet der dingen
6775;Internet site;internetsite
5549;inter-parliamentary cooperation;interparlementaire samenwerking
7337;interparliamentary delegation;interparlementaire delegatie
3232;interparliamentary relations;interparlementaire betrekking
4604;Interparliamentary Union;interparlementaire unie
5688;Interpol;Interpol
1484;interpretation of the law;interpretatie van het recht
1482;interpreting;tolken
4252;interprofessional agreement;onderlinge beroepsovereenkomst
c_847fc9f2;interreligious dialogue;interreligieuze dialoog
1917;interurban migration;interstedelijke migratie
3170;intervention agency;marketingbureau
5025;intervention buying;interventieaankoop
2462;intervention policy;interventiebeleid
2644;intervention price;interventieprijs
4284;intervention stock;interventievoorraad
5402;intra-company collective agreement;bedrijfs-c$4Ba$4Bo$4B
2220;intra-EU payment;betaling binnen de EU
3234;intra-EU relations;betrekkingen binnen de EU
619;intra-EU trade;intra-EU-handel
4521;intra-EU transport;vervoer binnen de EU
6177;intranet;intranet
1920;intraurban commuting;binnenstedelijke pendel
4757;invalid ballot paper;ongeldige stem
2091;invalidity of an election;ongeldigheid van een verkiezing
c_3212cc75;invasive species;invasieve soort
1487;invention;uitvinding
1488;investment;investering
1489;investment abroad;investering in het buitenland
766;investment aid;investeringshulp
4795;investment bank;investeringsbank
4195;investment company;beleggingsmaatschappij
265;investment cost;investeringskosten
3674;investment income;inkomsten uit investeringen
295;investment loan;investeringskrediet
2463;investment policy;investeringsbeleid
2798;investment project;investeringsproject
2805;investment promotion;bevordering van investeringen
1132;investment protection;garantie van investeringen
2386;investment transaction;kapitaalbelegging
4661;invisible trade balance;balans van onzichtbare transacties
2218;invitation to tender;aanbesteding bij inschrijving
957;invoicing;facturering
2321;inward processing;actieve veredeling
1499;iodine;jodium
1295;Ionian Islands;Ionische eilanden
5224;Ionian Sea;Ionische Zee
5287;ionising radiation;ioniserende straling
1501;Iran;Iran
1500;Iraq;Irak
1504;Ireland;Ierland
1502;Irian Jaya;Irian Jaya
1872;Irish Sea;Ierse Zee
981;iron;ijzer
1417;iron and steel industry;ijzer- en staalindustrie
3824;iron and steel product;siderurgisch product
3831;iron and steel-working machinery;installatie voor metaalindustrie
3827;ironmongery;ijzerhandel
1933;iron ore;ijzererts
3828;iron product;smeedwerk
3792;irradiated fuel;stralingsbrandstof
2762;irradiated product;bestraald product
4085;irradiation;bestraling
6317;irrigated agriculture;irrigatieteelt
2680;irrigation;irrigatie
1508;Islam;islam
c_10aa91c7;Islamic finance;islamitisch bankieren
6735;Islamic law;islamitisch recht
5624;Islamic State;Islamitische staat
1287;island;eiland
4129;island region;eilandengebied
3381;Isle of Man;Eiland Man
1510;ISO;ISO
1511;isoglucose;isoglucose
1517;isolationism;isolationisme
1518;Israel;Israël
728;issue of securities;uitgifte van effecten
729;issuing of currency;monetaire emissie
1519;Italy;Italië
3213;itinerant trade;straathandel
1522;Jamaica;Jamaica
7989;Jämtland county;Jämtland
1524;Japan;Japan
1526;Java;Java
451991;Jersey ;Jersey 
5690;Jew;jood
3897;jewellery and goldsmith's articles;sieraden en edelsmeedkunst
372;job access;toegang tot het arbeidsproces
376;job application;zoeken naar een baan
284;job creation;schepping van werkgelegenheid
4332;job cuts;afschaffing van arbeidsplaatsen
414;job description;functieomschrijving
3325;job mobility;beroepsmobiliteit
1742;job preservation;behoud van werkgelegenheid
3907;job satisfaction;positieve arbeidsbeleving
4029;job security;zekerheid van arbeidsplaats
3520;job sharing;gedeelde arbeidsplaats
2126;job vacancy;banenaanbod
1867;joinery;schrijnwerk
4066;joint action;gemeenschappelijke actie
5918;joint authority;intercommunale vereniging
5763;joint body (EU);gemengd orgaan (EU)
5509;joint committee (EU);gemengd comité (EU)
6056;joint committee on EU matters;paritair comité (EU)
43;joint competence;gemengde bevoegdheid
1531;Joint European Torus;Joint European Torus
434938;joint implementation;gezamenlijke uitvoering
234;joint ownership;mede-eigendom
5354;Joint Research Centre;Gemeenschappelijk Centrum voor onderzoek
999;joint subsidiary;gemeenschappelijke dochteronderneming
816;joint venture;gemeenschappelijke onderneming
7993;Jönköping county;Jönköping
1532;Jordan;Jordanië
1536;Judaism;jodendom
1537;judge;rechter
5136;judgment of the Court (EU);arrest van het Hof (EU)
217;judicial cooperation;justitiële samenwerking
8480;judicial cooperation in civil matters in the EU;justitiële samenwerking in burgerlijke zaken EU
5550;judicial cooperation in criminal matters in the EU;justitiële samenwerking in strafzaken (EU)
3971;judicial inquiry;gerechtelijk onderzoek
1457;judicial investigation;gerechtelijk vooronderzoek
2585;judicial power;rechterlijke macht
2701;judicial proceedings;rechtsvordering
2982;judicial reform;judiciële hervorming
7929;judicial review;rechterlijke toetsing
3317;judicial separation;gerechtelijke scheiding
42;jurisdiction;jurisdictiebevoegdheid
37;jurisdiction ratione materiae;attributieve bevoegdheid
1554;jute;jute
1546;juvenile court;rechtspraak voor minderjarigen
375;juvenile delinquency;jeugdcriminaliteit
8354;Kaliningrad question;Kaliningradvraagstuk
7995;Kalmar county;Kalmar
1556;kapok;kapok
8306;Kardzhali region;regio Kardzjali
7842;Karlovy Vary;Karlovy Vary
c_93670e37;karst area;karstgebied
8356;Kashmir question;kwestie Kasjmir
7870;Kaunas county;Kaunas
5693;Kazakhstan;Kazachstan
2049;Kennedy Round;Kennedy-ronde
1557;Kenya;Kenia
7354;kidney disease;nieraandoening
1559;Kiribati;Kiribati
1525;kitchen garden;particuliere tuin
7871;Klaipeda county;Klaipėda
5024;knitted and crocheted goods;huishoudtextiel
3909;know-how;specialistische kennis
7951;knowledge economy;kenniseconomie
6910;knowledge management;kennisbeheer
7821;Koroška;Koroška
7839;Košice region;regio Košice
5695;Kosovo;Kosovo
8357;Kosovo question;Kosovo-kwestie
7994;Kronoberg county;Kronoberg
3500;Kurdistan question;Koerdische kwestie
7866;Kurzeme;Kurzeme
1560;Kuwait;Koeweit
7979;Kuyavia-Pomerania province;woiwodschap Kujavië-Pommeren
434004;Kyoto Protocol;Protocol van Kyoto
5694;Kyrgyzstan;Kirgizië
8334;Kyustendil region;regio Kyustendil
893;labelling;etiketteren
6022;labour code;arbeidswet
98;labour dispute;arbeidsconflict
c_a9a17fe5;labour economics;arbeidseconomie
6350;labour flexibility;flexibiliteit van de arbeid
1737;labour force;arbeidskrachten
1443;labour inspectorate;arbeidsinspectie
557;labour law;arbeidsrecht
1802;labour market;arbeidsmarkt
1946;labour mobility;mobiliteit van arbeidskrachten
2262;Labour Party;arbeiderspartij
3209;labour relations;arbeidsbetrekking
6353;labour shortage;tekort aan arbeidskrachten
2082;labour standard;arbeidsreglement
5139;labour tribunal;arbeidsrechtspraak
1563;lactose;lactose
4069;LAES countries;SELA-landen
5697;lake;meer
2813;land and buildings;grondeigendom
4811;land bank;grondkredietbank
3436;land forces;landmacht
3009;landholding system;beheer van landbouwgrond
1947;land mobility;verhandelbaarheid van grond
6311;land policies;grondpolitiek
2727;land productivity;productiviteit van het land
2978;land reform;grondhervorming
5079;land register;kadaster
5226;land restructuring;landinrichting
4539;land transport;vervoer over land
4630;land use;grondgebruik
1580;language;taal
7941;language policy;taalbeleid
c_090e8e94;language skills;talenkennis
783;language teaching;taalonderwijs
1583;Languedoc-Roussillon;Languedoc-Roussillon
1584;Laos;Laos
6249;Lapland;Lapland
3806;lard;reuzel
1178;large business;groot bedrijf
966;large family;kinderrijk gezin
1179;large holding;groot landbouwbedrijf
3882;large-scale construction;grootschalige projecten
3090;large vehicle;mammoetvoertuig
4110;laser physics;laserfysica
3432;laser weapon;laserwapen
7862;Latgale;Latgale
1632;Latin America;Latijns-Amerika
4064;Latin American Economic System;Latijns-Amerikaans Economisch Systeem
2190;Latin American organisation;Latijns-Amerikaanse organisatie
7211;Latin American Parliament;Latijns-Amerikaans parlement
1586;Latium;Lazio
5706;Latvia;Letland
5677;launch facility;lanceerinrichting
1578;launching of a product;lanceren van een product
5699;launch vehicle;draagraket
521;law of banking;bankrecht
5598;law of obligations;verbintenisrecht
537;law of outer space;ruimtevaartrecht
551;law of states;statenrecht
3936;law of succession;erfrecht
542;law of the sea;zeerecht
541;law of war;oorlogsrecht
522;law on negotiable instruments;wisselrecht
5196;law relating to information;rechtsregels voor informatie
3954;law relating to prisons;penitentiair recht
5141;lawyer;advocaat
4746;laying poultry;leghen
3990;lay magistrate;niet-beroepsmagistraat
2428;lead;lood
5960;leader of the opposition;oppositieleider
3777;lead-free petrol;loodvrije benzine
1604;leaf vegetable;bladgroente
5102;learning;verwerving van kennis
7810;learning technique;teach-in-programmering
4598;lease;huurovereenkomst
2299;least-developed country;minder ontwikkeld land
315;leather;leder
1388;leather industry;lederverwerkende industrie
5529;leave for political activities;politiek verlof
108;leave on social grounds;verlof om sociale redenen
1613;Lebanon;Libanon
1297;Leeward Islands;Benedenwindse eilanden
1138;leftism;links radicalisme
5371;legal action;rechtsingang
3989;legal adviser;juridisch adviseur
3969;legal aid;rechtsbijstand
5456;legal basis;juridische basis
5161;legal capacity;rechtsbevoegdheid
6023;legal code;wetboek
3491;legal cooperation;juridische samenwerking
5197;legal data processing;juridisch informatiesysteem
6104;legal deposit;wettelijk depot
485;legal doctrine;rechtsleer
3940;legal domicile;domicilie
1080;legal expenses;gerechtskosten
3966;legal hearing;gerechtszitting
1588;legality;legaliteit
7370;legal methodology;rechtsmethodiek
2337;legal person;rechtspersoon
5802;legal process;gerechtelijke vervolging
2351;legal profession;rechterlijk beroep
1697;legal rule;wet
3935;legal science;juridische wetenschap
4274;legal status;rechtstoestand
5923;legal system;rechtsstelsel
593;legal working time;wettige arbeidsduur
1589;legislation;wetgeving
440523;legislative act (EU);wetgevingshandeling (EU)
6892;legislative drafting;wettekst
3237;legislative-executive relations;verband wetgeving-uitvoering
1438;legislative initiative;initiatief tot een wet
1599;legislative period;zittingsduur
2586;legislative power;wetgevende macht
2702;legislative procedure;wetgevende procedure
5822;legislative programme (EU);wetgevingsprogramma (EU)
1601;legitimacy;legitimiteit
1609;leguminous vegetable;peulvrucht
1610;Leinster;Leinster
1700;leisure;vrije tijd
5166;leisure park;pretpark
3113;length of journey;vervoersduur
591;length of lease;duur van het huurcontract
590;length of studies;studieduur
1611;Lesotho;Lesotho
2362;Lesser Antilles;Kleine Antillen
2979;less-favoured agricultural area;agrarisch probleemgebied
3052;less-favoured region;minder begunstigd gebied
2059;level of education;niveau van het onderwijs
3497;liability;aansprakelijkheid
6266;liability of the State;aansprakelijkheid van de staat
5707;liberalisation of the market;marktliberalisatie
1616;liberalisation of trade;liberalisering van het handelsverkeer
1614;Liberalism;liberalisme
2257;Liberal Party;liberale partij
2788;liberal profession;vrij beroep
7843;Liberec;Liberec
1617;Liberia;Liberia
4865;library;bibliotheek
1639;Libya;Libië
1649;Liechtenstein;Liechtenstein
3723;life assurance;levensverzekering
589;life expectancy;levensverwachting
3941;life sciences;levenswetenschappen
5447;lift;lift
c_b3e9d826;light-duty vehicle;licht voertuig
1407;light industry;lichte industrie
626;lighting;verlichting
1828;lighting equipment;verlichtingsmateriaal
1656;lignite;bruinkool
1659;Liguria;Ligurië
5222;Ligurian Sea;Ligurische Zee
1660;Limburg;Limburg
3965;limitation of legal proceedings;verjaring van de  vordering
443;limited circulation;beperkte verspreiding
4200;limited partnership;commanditaire vennootschap
1666;Limousin;Limousin
456;linguistic discrimination;discriminatie op grond van taal
1205;linguistic group;taalgroep
1670;linguistics;taalwetenschap
1671;liqueur;likeur
1672;liquidation;liquidatie van een onderneming
178;liquidity control;liquiditeitscontrole
3395;Lisbon and the Tagus Valley;Lissabon en de Taagvallei
3977;list voting system;stemming op lijsten
4105;literary and artistic property;literaire en artistieke eigendom
3601;literary profession;literair beroep
1680;literature;literatuur
5709;Lithuania;Litouwen
7966;Little Poland province;woiwodschap Klein-Polen
1683;littoral;kuststrook
1937;live animal;ongeslacht dier
4747;live poultry;levend pluimvee
5962;livestock;veestapel
711;livestock farming;veeteelt
4612;livestock unit;stuk vee
83;living conditions;levensomstandigheden
5704;living language;levende taal
5792;living plant;levende plant
7396;living will;codicil
5392;load;lading
2606;loan;lening
7200;local access to the law;justitie in de buurt
5863;local area network;lokaal netwerk
5501;local authority;gemeentelijk publiekrechtelijk lichaam
1017;local authority finances;lokale financiën
7383;local budget;gemeentebegroting
699;local election;gemeenteraadsverkiezing
3524;local employment initiative;plaatselijk initiatief voor tewerkstelling
68;local government;plaatselijke overheid
3924;local legislation;lokale wetgeving
3014;local media;lokale media
6414;local pollution;plaatselijke vervuiling
1317;local tax;lokale belasting
4716;local wine;landwijn
3624;location of industry;industrievestiging
1686;location of production;productielocatie
1689;lockout;lock-out
7972;Lodz province;woiwodschap Łódź
1161;logistics;materiaalbeheer
2293;Loire Region;Loiregebied
1701;Lombardy;Lombardije
197;Lomé Convention;Conventie van Lomé
8498;London;Londen
c_1000336b;long-term care;langdurige zorg
290;long-term credit;langlopend krediet
1002;long-term financing;financiering op lange termijn
2613;long-term forecast;raming op lange termijn
3515;long-term unemployment;langdurige werkloosheid
1702;Lorraine;Lotharingen
367;loss;tekort
8313;Lovech region;regio Lovech
8463;low cost airline;low-budgetvlieger
6194;Lower Austria;Niederösterreich
7969;Lower Carpathians province;woiwodschap Kleine Karpaten
5998;lower class;lagere klasse
4824;Lower Normandy;Basse-Normandie
4825;Lower Saxony;Neder-Saksen
7974;Lower Silesia province;woiwodschap  Neder-Silezië
959;low income;laag inkomen
4820;low pay;laag loon
1703;low rent;lage huur
7968;Lublin province;woiwodschap Lublin
1704;lubricants;smeermiddel
7973;Lubus province;woiwodschap Lubus
1714;lucerne;luzerne
1712;Luxembourg;Luxemburg
5245;luxury products industry;industrie van luxeartikelen
8446;lynx;lynx
1716;Macao;Macau
1717;Macedonia;Macedonië
1718;machinery;machine
1724;machine tool;werktuigmachine
1371;machine-tool industry;werktuigmachine-industrie
5200;machine translation;automatische vertaling
1728;macroeconomics;macro-economie
c_4d5b6dbd;macro-financial assistance;macrofinanciële bijstand
1729;Madagascar;Madagaskar
1730;Madeira;Madeira
5168;Mafia;maffia
1734;Maghreb;Maghreb
1735;magistrate;magistraat
1736;magnesium;magnesium
4331;magnetic medium;magnetische drager
4339;main acreage;oppervlak aan hoofdgewas
831;maintenance;onderhoud
2099;maintenance obligation;alimentatieplicht
1744;maize;maïs
2956;maize oil;maïsolie
1748;majority voting;meerderheid van stemmen
3981;majority voting system;meerderheidsstelsel
1766;Malawi;Malawi
1767;Malaysia;Maleisië
1768;Maldives;Maldiven
1769;Mali;Mali
1770;malnutrition;slechte voeding
1772;malt;mout
1774;Malta;Malta
5281;man;man
1154;management;beheer
1155;management accounting;financiële administratie
174;management audit;beheerscontrole
5506;management committee (EU);beheerscomité (EU)
4360;management information system;informatiesysteem voor bedrijfsbeheer
1160;management of resources;beheer van de hulpbronnen
1165;management planning;vooruitziend beleid
4413;management techniques;beheerstechniek
1070;management training;managementopleiding
5081;manager;leidinggevend administratief personeel
3543;managing director;ondernemingsdirecteur
1779;manganese;mangaan
7368;manifesto;manifest
412;man-made disaster;ramp door menselijk toedoen
3892;man-made fibre;synthetische stof
4851;manpower needs;vraag naar arbeidskrachten
3519;manpower planning;planning van de arbeidskrachten
4561;manual worker;handarbeider
1233;manufactured feedingstuffs;industrieel voer
2765;manufactured goods;fabrikaat
7369;manuscript;manuscript
1785;Maoism;maoïsme
8514;Maramures;Maramures
1813;Marches;Marche
1814;margarine;margarine
1817;marginalisation;sociale uitsluiting
1296;Mariana Islands;Marianen
7872;Marijampolė county;Marijampolė
6404;marine ecosystem;marien ecosysteem
5742;marine environment;marien milieu
c_315af034;marine fuel;scheepsbrandstof
3541;marine insurance;zeeverzekering
3149;marine life;mariene soort
1775;marine mammal;zeezoogdier
c_9a27a573;marine pilotage;loodswezen
2535;marine pollution;vervuiling van de zee
4184;marital status;gezinssituatie
3992;maritime area;zeeruim
5077;maritime cabotage;kustvaart
3130;maritime conference;zeevaartconferentie
6624;maritime court;maritieme rechtspraak
569;maritime law;maritiem recht
5889;maritime safety;veiligheid op zee
2041;maritime shipping;zeevaart
3995;maritime surveillance;maritiem toezicht
4522;maritime transport;vervoer over zee
1786;market;markt
c_b499ede2;market abuse;marktmisbruik
635;market access;toegang tot de markt
5451;market approval;verkoopvergunning
4642;market capitalisation;beurswaarde
646;market economy;markteconomie
692;market enlargement;uitbreiding van de markt
324;market gardening;groenteteelt
13;marketing;commercialisering
1662;marketing restriction;beperking van commercialisering
2081;marketing standard;handelsnorm
5096;marketing year;landbouwseizoen
1486;market intervention;marktinterventie
2182;market organisation;marktordening
2401;market planning;marktplanning
2656;market prices;marktprijs
2839;market protection;marktbescherming
895;market research;marktonderzoek
3306;market-sharing agreement;marktverdeling
3165;market stabilisation;regularisatie van de markt
4347;market supervision;toezicht op de markt
3065;market support;steun aan de markt
1818;marriage;huwelijk
6625;marriage of convenience;schijnhuwelijk
2092;marriage rate;huwelijkscijfer
2335;married person;gehuwde persoon
3410;Marshall Islands;Marshalleilanden
5727;marsupial;buideldier
1822;Martinique;Martinique
1823;Marxism;marxisme
1727;Mashreq;Machrak
29;mass communications;massacommunicatie
2750;mass-consumption product;massaconsumptiegoederen
673;mass education;volksonderwijs
2013;mass media;massamedia
2717;mass production;massaproductie
4471;mass tourism;massatoerisme
5728;material of animal origin;stof van dierlijke oorsprong
4418;materials technology;materiaaltechnologie
1399;maternity benefit;moederschapsuitkering
103;maternity leave;zwangerschapsverlof
1835;mathematics;wiskunde
570;matrimonial law;huwelijksrecht
1842;Mauritania;Mauritanië
1841;Mauritius;Mauritius
2679;maximum price;maximumprijs
1843;Mayotte;Mayotte
7965;Mazovia province;woiwodschap Mazovië
4088;meal;griesmeel
2014;means of agricultural production;landbouwproductiemiddel
2012;means of communication;communicatiemiddel
4531;means of public conveyance;openbaar vervoer
2015;means of transport;vervoermiddel
1881;measure having equivalent effect;maatregel van gelijke werking
2159;measuring equipment;meetapparaat
4681;meat;vlees
1374;meat processing industry;vleesindustrie
2738;meat product;vleesproduct
1410;mechanical engineering;mechanische industrie
1834;mechanical equipment;mechanisch materiaal
6720;mechanical vibration;mechanische trilling
1848;mechanisation;mechanisering
1849;mechanisation of agriculture;landbouwmechanisering
5730;Mecklenburg-Western Pomerania;Mecklenburg-Voorpommeren
6769;media library;mediatheek
1860;mediator;bemiddelaar
464;medical centre;medisch centrum
1431;medical computing;medisch informatiesysteem
5594;medical data;medische gegevens
3844;medical device;medisch en chirurgisch materiaal
5305;medical diagnosis;medische diagnose
6566;medical error;medische fout
5307;medical examination;medisch onderzoek
876;medical institution;ziekenhuis
6565;medical law;medisch recht
2950;medical plant;geneeskrachtige plant
6904;medical report;medische expertise
2923;medical research;medische research
5881;medical science;medische wetenschappen
5902;medical specialisation;medisch specialisme
c_67699417;medical tourism;medisch toerisme
788;medical training;medisch onderwijs
3813;medicament;geneesmiddel
1852;medicine;geneeskunde
5663;medieval history;geschiedenis van de Middeleeuwen
645;Mediterranean agriculture;mediterrane landbouw
6328;Mediterranean forest;mediterraan bos
3073;Mediterranean region (EU);Middellandse Zeegebied (EU)
1879;Mediterranean Sea;Middellandse Zee
5780;Mediterranean third countries;mediterrane derde landen
2016;medium-sized business;middelgroot bedrijf
2017;medium-sized holding;middelgroot landbouwbedrijf
3621;medium-sized industry;middelgrote industrie
4710;medium-sized town;middelgrote stad
292;medium-term credit;middellang krediet
1003;medium-term financing;financiering op middellange termijn
2614;medium-term forecast;raming op middellange termijn
1861;megalopolis;megalopolis
8536;Mehedinti;Mehedinți
1862;Melanesia;Melanesië
6283;Melilla;Melilla
2298;member country;lidstaat
2246;Member of Parliament;afgevaardigde
5308;member of the Court of Auditors (EU);lid van de Rekenkamer (EU)
4043;member of the Court of Justice (EU);lid van het Hof van Justitie (EU)
447442;member of the European Central Bank;lid van de Europese Centrale Bank
2248;Member of the European Parliament;Europees afgevaardigde
3259;Member States' contribution;bijdrage van de lidstaten
6784;mendicity;bedelarij
5878;mental health;geestelijke gezondheid
1760;mental illness;geestesziekte
3351;mentally disabled;geestelijk gehandicapte
4439;mental stress;mentale spanning
5321;mercenary;huurling
3204;merchandising;merchandising
2045;merchant;handelaar
1037;merchant fleet;koopvaardijvloot
5738;Mercosur;Mercosur
5778;Mercosur countries;Mercosur-landen
1880;mercury;kwik
1122;merger;fusie van ondernemingen
183;merger control;controle op concentraties
4032;Merger Treaty;fusieverdrag
1891;meslin;masteluin
