Term,Freq
zgorevalni plini,45
pravice obrambe,45
lito železo,45
regije Italije,45
program stabilnosti,45
varstvo tal,45
medbančni trg,45
Saint Lucia,45
regionalna uprava,45
hektarski donos,45
soudeležba,45
skupni sklad,44
kloniranje,44
netopirji,44
reproduktivno zdravje,44
zaklana perutnina,44
povpraševanje potrošnikov,44
zasedeno ozemlje,44
ribiški sporazum,44
carinska listina,44
skupna kmetijska politika,44
prevozna tarifa,44
ekologija,43
delegirani sklep,43
samomor,43
davek na kapitalski dobiček,43
svetovna tržna cena,43
snov živalskega izvora,43
vzorci in modeli,43
pridobivanje premoga,43
pesni sladkor,43
stanovanjsko območje,43
strojništvo,43
nepremičninska družba,43
hospitalizacija,43
Tuvalu,43
dostop do sodnega varstva,43
biotop,43
pekarna,43
dolgoročna napoved,43
histologija,43
dovoljenje za delo,43
evropsko povezovanje,43
nadomestno gorivo,43
škodno zavarovanje,42
krčenje gozdov,42
nadzor prometa,42
uvozna omejitev,42
kvalificiran delavec,42
socialne službe,42
interaktivnost,42
plinska naprava,42
komitologija,42
kovinska ruda,42
energija vetra,42
ocena proračuna,42
Arktika,42
krajevna pristojnost,42
predpisane hitrosti,42
sterilizirano mleko,42
železova zlitina,42
UNRWA,42
poimensko glasovanje,42
naložba v tujini,42
iskanje nafte,42
članstvo v Evropski uniji,42
ricinus,42
optični nosilec,41
naložbena politika,41
lakota,41
jedilne maščobe,41
devizni posel,41
samoregulacija,41
velikost kmetijskega gospodarstva,41
stavbno mizarstvo,41
boksit,41
delovanje institucij,41
sistem kmetovanja,41
Štajerska,41
socialna politika,41
konferenca ZN,41
zakon o javnih financah,41
izseljevanje,41
Kampanija,41
prevozni trg,41
regija z omejenimi možnostmi,41
Spodnja Avstrija,41
regionalni promet,41
izvršilna pristojnost,41
Nord-Pas-de-Calais,41
masleno olje,40
Abu Dabi,40
kemično onesnaževanje,40
jedrska industrija,40
dovoljenje za prodajo,40
kabelska televizija,40
vzpostavitev miru,40
posojilo Euratom,40
geodezija,40
kolektivni odpust,40
prostitucija,40
kovinsko pohištvo,40
podeželsko prebivalstvo,40
združitev Nemčije,40
prevozne poti,40
Bazilikata,40
menedžer,40
ustavno pravo,40
Algarve,39
načrtovanje proizvodnje,39
davčna reforma,39
anatomija,39
nadzor onesnaževanja,39
slikarstvo,39
veterinarska inšpekcija,39
električni kabel,39
Federativne države Mikronezije,39
energija plimovanja,39
pisarniško osebje,39
regionalna varnost,39
čezmorski departma,39
kirurg,39
trajanje prevoza,39
kompenzacijski posli,38
živalsko olje,38
Lodzsko  vojvodstvo,38
medicinske raziskave,38
načelo previdnosti,38
upravljanje znanja,38
sodni stroški,38
les za ogrevanje,38
industrijska politika,38
gospodarski sistem,38
predhodno vprašanje,38
pospeševanje trgovine,38
strip,38
preprečevanje sporov,38
avtonomna pokrajina Trento,38
premoženjsko zavarovanje,37
obutvena industrija,37
osebno stanje,37
severna Evropa,37
sklenitev zakonske zveze,37
mednarodne finance,37
oznaka skladnosti CE,37
usposabljanje učiteljev,37
mednarodno javno pravo,37
zdravstvena pomoč,37
intervencijska služba,37
stroški opreme,37
dostop do izobraževanja,37
zavarovana vrsta,37
javne zaloge,37
krizni načrt,37
Utrecht,37
družinski delavec,37
Britansko ozemlje Indijskega oceana,36
naftno polje,36
najem nepremičnin,36
hedge sklad,36
Svetovna poštna zveza,36
periodika,36
struktura industrije,36
politična odgovornost,36
Mednarodna agencija za energijo,36
mehanska vibracija,36
okvirni zakon,36
filozofija,36
vojaška baza,36
demografija,36
zelena površina,36
srednja Afrika,36
vedenje potrošnika,36
stroški onesnaževanja,36
prometni predpisi,36
nadzor cen,36
države Beneluksa,36
sorodstvo,36
postopek predhodnega odločanja,35
rast podjetja,35
lokalna zakonodaja,35
pomoč za posodobitev,35
javnofinančni odhodki,35
zavarovano tveganje,35
otoška regija,35
klavna žival,35
Sint Maarten,35
policijska misija EU,35
politična ustanova,35
avdiovizualna industrija,35
energetska bilanca,35
občutljiv izdelek,35
genetsko spremenjen organizem,35
sezam,35
industrijski objekt,35
skladiščenje odpadkov,35
načrtovanje proračuna,35
lovišče,35
pomorsko zavarovanje,35
samoobramba,35
psihiatrija,35
socialni delavec,35
priprava povzetka,34
sezonsko delo,34
splošno izobraževanje,34
geografska mobilnost,34
živilsko barvilo,34
Egejsko morje,34
rafiniranje sladkorja,34
dolina Aoste,34
odnosi EU,34
kontracepcija,34
Tirolska,34
steklarska industrija,34
upravna organizacija,34
plankton,34
tržna vrednost podjetja,34
Flevoland,34
delitev oblasti,34
industrijski projekt,34
Severni Marianski otoki,34
izobraževalni zavod,34
dokumentarni akreditiv,34
varstvo manjšin,34
poklicna mobilnost,34
sekretariat ZN,34
stoječa voda,33
trdi sir,33
ohranjanje delovnih mest,33
začasna dvanajstina,33
nekaznovanost,33
regionalno gospodarstvo,33
Banka za mednarodne poravnave,33
onesnaženje živil,33
predmestje,33
južna Evropa,33
nadzor proračuna,33
mirno vino,33
države GCC,33
trgovinsko pravo,33
vojni veteran,33
Evropska energetska listina,33
trgovinska pogodba,33
kopenski ekosistem,33
evropski monetarni sistem,33
vrtalna ploščad,33
video nadzor,33
znanstvena oprema,33
plinsko polje,33
gospodarstvo v tranziciji,33
industrijsko zemljišče,33
izposoja vozil,33
množična proizvodnja,33
razdelitev proračunskih sredstev,32
financiranje EU,32
psihologija,32
vnaprej določena cena,32
reprezentativna tržna cena,32
običajno pravo,32
mestna skupnost,32
zavarovanje motornih vozil,32
Languedoc-Roussillon,32
posvojeni otrok,32
siva ekonomija,32
stanovanjska zadruga,32
G-20,32
rafiniranje nafte,32
trajanje najema,32
živalska koža,32
podjetje za izposojo,32
dogovor o cenah,32
sredstvo za varstvo rastlin,32
Montserrat,32
zakonodajna oblast,31
Južnoafriška razvojna skupnost,31
gradbeni les,31
pomorsko območje,31
urbanizem,31
kmetijska oprema,31
pogojni odpust,31
predelano živilo,31
Incoterms,31
proizvodnja lesa,31
direktiva ES,31
socialni problem,31
poslovnik parlamenta,31
dodatna pokojnina,31
državljanska vojna,31
proizvodnja vodika,31
oploditev in vitro,31
tedenski počitek,31
upravljanje z dokumenti,31
pakirano blago,31
globoko zamrzovanje,31
plačani dopust,31
javno zdravstveno varstvo,31
obvezno šolanje,30
načrtovanje družine,30
dolgotrajna brezposelnost,30
inšpektorat za delo,30
duševna bolezen,30
premično premoženje,30
gradbeni predpisi,30
Lorena,30
kmetijska skupnost,30
pritožbe posameznikov,30
založba,30
trgovinska omejitev,30
Valonska regija,30
zgoščen les,30
pravica do sodnega varstva,30
lesna industrija,30
kmetijski prelevman,30
vodenje družbe,30
pomoč industriji,30
demografska statistika,30
mednarodno vprašanje,30
kovinska prevleka,30
stroški zdravstvenega varstva,30
polna zaposlenost,30
prevozne zmogljivosti,30
Bretanja,30
zakonodajna pobuda,30
železni in jekleni izdelki,30
obrtnik,30
usnjarska industrija,30
brskalnik,30
spolno nadlegovanje,30
prisilno izginotje,30
javni urad,30
beljakovinski izdelek,29
odkup podjetja,29
Cedefop,29
objava računovodskih izkazov,29
živalska proizvodnja,29
Furlanija-Julijska krajina,29
predšolska vzgoja,29
tropski gozd,29
razvoj nepremičnin,29
Constanta,29
tržna podpora,29
presajanje organov,29
soodločanje delavcev,29
najem posojila,29
peka kruha,29
usklajevanje standardov,29
upravljanje z viri,29
resolucija Evropskega sveta,29
dišavnica,29
zemljiška reforma,29
odprta metoda koordinacije,29
prilagodljivost delavca,28
Bonaire,28
izmenjava mladih,28
Bližnji in Srednji Vzhod,28
fermentirano mleko,28
sistem nacionalnih računov,28
optični čitalnik,28
varnost prevoza,28
Svet ministrov AKP-EU,28
Limousin,28
vojaška služba,28
družinsko podjetje,28
užitek,28
prodajni zastopnik,28
spremljanje stanja okolja,28
avtobusna postaja,28
puščava,28
kreditna politika,28
elektronska industrija,28
Unija za Sredozemlje,28
bolezen srca in ožilja,28
uravnavanje cen,28
vulkanski izbruh,28
naprava proti onesnaževanju,27
akt EU,27
Evropska konferenca civilnega letalstva,27
umetno razmnoževanje,27
Limburg,27
državni gozd,27
potrošniška cena,27
oceanografija,27
skupna trgovinska politika,27
strukturni izdatki,27
brezpilotni zrakoplov,27
Akvitanija,27
organizacija proizvodnje,27
delovno življenje,27
ohranjanje virov,27
regionalno načrtovanje,27
dovoljenje za prevoz,27
Havaji,27
tretja faza EMU,27
upravljanje institucij,27
Tulcea,27
Sharjah,27
družbeno življenje,27
politični program,27
trgovinska bilanca,27
proizvodnja slaščic,27
Osrednja Azija,27
plačilna lestvica,26
periferna enota,26
redno sodišče,26
mlado podjetje,26
industrijski robot,26
ekonomski odnosi,26
devalvacija,26
matematika,26
pomanjkanje hrane,26
finančna intervencija,26
državne rezerve,26
mednarodno srečanje,26
narodna manjšina,26
Mazovijsko vojvodstvo,26
genetika,26
Arad,26
diverzifikacija proizvodnje,26
nizka najemnina,26
ekstremizem,26
upravna odgovornost,26
politična opozicija,25
religija,25
trajanje vožnje,25
davek Skupnosti,25
fotografska industrija,25
Lublinsko  vojvodstvo,25
avtošola,25
zvišanje plač,25
Evropsko gospodarsko interesno združenje,25
socialna medicina,25
civilna tožba,25
prevoz za lastne potrebe,25
bolezen dihal,25
terciarni sektor,25
pravni vir,25
pomorska politika,25
naprava za reprodukcijo zvoka,25
gibljiv delovni čas,25
Ile-de-France,25
računalniške aplikacije,25
digitalni razkorak,25
kemični proces,25
mlinarstvo,25
Portoriko,25
cenzura,25
zaščita prič,25
šampanjec,25
hitra cesta,24
fizika plazme,24
srečanje na vrhu,24
organigram,24
zločin proti človečnosti,24
pooblastilo za pogajanje,24
razvojni potencial,24
jedrska cepitev,24
zasebno zavarovanje,24
prijavljanje nepravilnosti,24
naravni rezervat,24
Vâlcea,24
zasebna lastnina,24
Stabex,24
Južna Azija,24
trg blaga,24
revizija skladnosti,24
združenje občin,24
plačilo za delo,24
industrijsko onesnaževanje,24
svetovna poraba,24
Svetovna meteorološka organizacija,24
izvršilna oblast,24
podpora uporabnikom,24
bibliografija,24
prevoz po zraku,24
prva zaposlitev,24
nekdanja ZSSR,24
družbene vede,24
generično zdravilo,24
reforma SKP,24
sodelovanje na področju energetike,24
ginekologija,24
sodni zaostanki,24
Andska skupina,24
programski jezik,23
pristojnost EU,23
transliteracija,23
Organizacija ameriških držav,23
kmetijska banka,23
življenjska doba izdelka,23
kaznivo dejanje zoper okolje,23
politika konkurence,23
poskusno delo,23
vojaški zrakoplov,23
kolektivno pravno sredstvo,23
pluralizem medijev,23
oddajanje v najem,23
položaj žensk,23
pooblastilo za nadzor,23
parlamentarni postopek,23
politični sistem,23
računovodska rezervacija,23
skupnost proizvajalcev,23
evropska identiteta,23
pomorski nadzor,23
hidravlični stroj,23
integracija načela enakosti spolov,23
posebno izobraževanje,23
poklicno usmerjanje,23
naravni gozd,23
alpska regija,23
Cotonoujski sporazum,23
pospeševanje naložb,23
gospodarska infrastruktura,23
okrevanje gospodarstva,22
enotna carinska listina,22
zgodnje otroštvo,22
Sporazum AETR,22
obdelava vode,22
mikrooblika,22
očetovski dopust,22
boj proti brezposelnosti,22
potrditev izdatka,22
družbena blaginja,22
Estremadura,22
nuklearna medicina,22
Evropski univerzitetni inštitut,22
proračunski odhodki,22
seja parlamenta,22
Ameriška Samoa,22
narkotik,22
pasterizirano mleko,22
cenovna politika,22
proizvodnja EU,22
sindikalne pravice,22
države SND,22
kvalitativna analiza,22
bančna tajnost,22
uporaba sončne energije,22
Emilija-Romanja,22
Rdeče morje,22
poživilo,22
tropska bolezen,22
aperitiv,22
ratifikacija sporazuma,22
deflacija,21
javno naročilo za storitve,21
dezinformacija,21
nakup na kredit,21
Galati,21
opismenjevanje,21
kulturne razlike,21
Bornholm,21
dosladkanje,21
avtohtono prebivalstvo,21
študentski dom,21
izpostavljenost ionizirajočim sevanjem,21
upadanje prebivalstva,21
zunanji dolg,21
teletekst,21
medparlamentarna delegacija,21
strukturna brezposelnost,21
nizka plača,21
državna trgovina,21
strokovno izpopolnjevanje,21
plinska industrija,21
primerjalna študija,21
socialna ekonomija,21
tehnični pregledi vozil,21
revizija sporazuma,21
storitveno podjetje,21
javna lastnina,21
pomožna sestavina,21
biosfera,21
pristojnosti parlamenta,20
znanstvena izmenjava,20
vzhodna Afrika,20
Hunedoara,20
Nauru,20
vrtalna oprema,20
analiza tal,20
gospodarsko načrtovanje,20
gumarska industrija,20
distribucija in prodaja,20
posojilo Skupnosti,20
Ecofin,20
digitalno arhiviranje,20
plin iz skrilavca,20
Franche-Comté,20
bolezen ledvic,20
rudarski proizvod,20
mikroračunalnik,20
morski prevoz,20
brezplačna storitev,20
centralna uprava,20
konsolidirana bilanca,20
tarifni plafon,20
pristaniški objekti,20
informatika,20
sodnik porotnik,20
Evropska šola za upravo,20
nadzor likvidnosti,20
evropski pravni status,20
javna zgradba,20
gospodarska tranzicija,20
pridelava poljščin,20
zasedanje parlamenta,20
protipraven odvzem prostosti,20
sodni izvršitelj,20
statistika turizma,20
pristojnost institucije,20
astronomija,20
začasno delo,20
sestava Sveta,20
normirana cena,20
dostop do poklica,20
Baleari,20
izvršitev kazni,20
vesoljske raziskave,20
svaštvo,20
trgovska marža,20
proizvodnja peciva,20
služnost,19
islamska država,19
poklicni status,19
usklajevanje cen,19
klimatologija,19
osutost,19
kmetijske cene,19
avtonomna pokrajina Bolzano,19
dodatni dohodek,19
študija primera,19
antisemitizem,19
mednarodno trgovinsko pravo,19
potrošniška zadruga,19
filmska industrija,19
prodajno osebje,19
družbena sprememba,19
ponarejanje dokumentov,19
Svet EGP,19
regije Združenega kraljestva,19
razporeditev dela,19
kulturna industrija,19
cestnoprometni predpisi,19
Pomorjansko  vojvodstvo,19
dajatev za materinstvo,19
vir pomoči,19
trajne dobrine,19
socialno delo,19
dvokolesno vozilo,19
razstrelivo,19
širitev trga,19
zdravstvena zakonodaja,19
gospodarska regija,19
Mercosur,19
medinstitucionalni odnosi,19
zelo majhno podjetje,19
Cluj,19
Suceava,18
pravica do dela,18
države CACM,18
okoljske raziskave,18
sirota,18
tehnična keramika,18
varstvo svoboščin,18
deregulacija,18
novo mesto,18
Pogodba iz Nice,18
regije na Poljskem,18
radijski aparat,18
volilni sistem,18
cena kmetijskega zemljišča,18
rastlinska beljakovina,18
narodni park,18
upravljanje na več ravneh,18
parlamentarni sistem,18
zloraba pooblastil,18
komunizem,18
Peloponez,18
podeželska skupnost,18
učni program,18
države Andske skupine,18
franšizing,18
medicinska specializacija,18
obrekovanje,18
premija za zakol,18
Vorarlberg,18
Bihor,18
javna knjižnica,18
mehanizem podpore,18
uradni obisk,18
Groningen,18
javno računovodstvo,18
določanje plač,18
analiza vzrokov,18
umetniško delo,18
zelenjavni izdelek,18
druga svetovna vojna,18
regije Francije,18
svetovno prebivalstvo,18
raziskovalna metoda,18
alkoholizirano vino,18
dajatve SCT,18
družba z enim družbenikom,18
objekt nizke gradnje,18
oblačilna industrija,18
varstvo obale,17
mase in dimenzije,17
zasebni prevoz,17
kozmetična industrija,17
zemljiški kataster,17
finančno računovodstvo,17
onesnaževanje tal,17
odvzem predmetov,17
nevrologija,17
znanstveno izobraževanje,17
Dodekanez,17
izstavljanje računov,17
nakupovalno središče,17
psihično nasilje,17
energetska politika,17
Sibiu,17
sindikalna svoboda,17
letalska linija,17
CERN,17
rok za objavo,17
razvid,17
uporabnik interneta,17
prostovoljna organizacija,17
zakonsko pooblastilo,17
politika zaposlovanja,17
boj proti minam,17
mednarodna likvidnost,17
majhno mesto,17
delovna dolžnost,17
Mednarodna konferenca dela,17
priznanje države,17
evtanazija,17
suženjstvo,17
kratkoročni kredit,17
kreditna garancija,17
šolski sistem,17
standardi dela,17
multinacionalna družba,17
Olt,17
hipotekarna banka,17
prekomerna proizvodnja,17
internat,17
pomoč beguncem,17
skupni referenčni okvir,17
življenjsko okolje,16
poenostavitev carinskih formalnosti,16
ekonomski model,16
zastrupitev s hrano,16
ekonomija znanja,16
gojenje gob,16
diskovni pogon,16
vojna mornarica,16
širjenje puščave,16
varovanje tajnosti podatkov,16
razvojna politika,16
razdeljevanje pomoči,16
ICFTU,16
preferencialna cena,16
stroški izobraževanja,16
intranet,16
vesoljska postaja,16
ognjemet,16
organizacija raziskovanja,16
vojaški režim,16
pohištvena industrija,16
zloraba pravice,16
verska skupina,16
Zahodna Grčija,16
brezžične telekomunikacije,16
aktivna volilna pravica,16
trgovina s človeškimi organi,16
gospodarski ciklus,16
računovodska vknjižba,16
predelava kovin,16
znižanje plač,16
gojenje školjk,16
telemedicina,16
navigacijske naprave,16
pravica do azila,16
mlečna proizvodnja,16
odprtokodna programska oprema,16
prevoz bolnikov,16
zveza sindikatov,16
Prahova,16
termodinamika,16
malo gospodarstvo,15
posebne kemikalije,15
varstvo kulturne dediščine,15
mladi delavec,15
monetarna politika,15
prost sedež,15
volilna zakonodaja,15
meje nihanja,15
svoboda veroizpovedi,15
kmetijsko vozilo,15
forum pacifiških otokov,15
košarica valut,15
objava zakona,15
gospodarsko poslopje,15
izbira tehnologije,15
sektorska pomoč,15
Mednarodna finančna korporacija,15
cena brez davka,15
Britansko antarktično ozemlje,15
Saint-Martin,15
precizni instrument,15
farmacevtska zakonodaja,15
skrajšani postopek,15
licenca patenta,15
Guam,15
trgovska znamka,15
sedež uprave,15
obteževalne okoliščine,15
politična kriza,15
hidravlična energija,15
geofizika,15
očesne bolezni,15
sprememba finančnega načrta,15
razpoložljiva denarna sredstva,15
reja živali,15
komunistična stranka,15
vladna politika,15
opis delovnega mesta,15
trgovinski predpisi,15
elektronsko glasovanje,15
spletni dnevnik,15
civilno sodišče,14
ekološko ravnovesje,14
fotokemija,14
poraba živil,14
plačanec,14
majhno kmetijsko gospodarstvo,14
East Midlands,14
register prebivalstva,14
preiskovalna misija,14
energetske potrebe,14
univerzitetna knjižnica,14
ovrednotenje pomoči,14
vrhunsko vino,14
ekonomska konvergenca,14
vodja države,14
predstavnik sindikata,14
družbena vloga,14
komisionar,14
država donatorka,14
presežek proizvodnje,14
socialna rehabilitacija,14
spor o pristojnosti,14
raziskovalno poročilo,14
kmetijsko-živilski sektor,14
BEUC,14
patentno pravo,14
imenovanje osebja,14
delovno sodišče,14
evropske volitve,14
mednarodne sankcije,14
Gorenjska,14
volilna reforma,14
videokaseta,14
imunologija,14
regionalna policija,14
Agencija za jedrsko energijo,14
endemična bolezen,14
uživanje pravic,14
čistilnica,14
finančni instrument EU,14
Mreža evropskih potrošniških centrov,14
nacionalne volitve,14
družinska kmetija,14
robotika,14
fiskalna politika,14
dvostranska pomoč,14
razdelitev glasov,14
Kikladi,14
regionalna zakonodaja,14
glasovanje po pošti,14
sveži izdelek,13
predstavniška demokracija,13
vohunjenje,13
rekuperacija energije,13
Lomejska konvencija,13
skrajšanje delovnega časa,13
slaba letina,13
volilni mandat,13
dopolnilno financiranje,13
geografija,13
obdelovalna zemlja,13
mednarodni spor,13
sežig odpadkov,13
Tesalija,13
naravna nevarnost,13
neprekinjena proizvodnja,13
pobratena mesta,13
izprtje,13
državni izdatki,13
predelava goriva,13
brezcarinska prodaja,13
beg možganov,13
spolna identiteta,13
policijski nadzor,13
kovinarstvo,13
hidrologija,13
prenehanje opravljanja dejavnosti,13
skladiščenje energije,13
upravno pravo,13
proračunska pooblastila,13
ciprsko vprašanje,13
konzerviranje živil,13
združevanje podjetij,13
Poitou-Charentes,13
regija Burgas,13
Evropska konfederacija sindikatov,13
strojno prevajanje,13
delo otrok,13
mehki sir,13
prenova mest,13
akustika,13
športna organizacija,13
duševno prizadeta oseba,13
gospodarske informacije,13
dokumenti vozila,13
Salaj,13
večinsko glasovanje,13
storitev proti plačilu,13
carinska goljufija,13
dokumentacijski sistem,13
tehnološki park,13
euroobveznica,13
Overijssel,13
izvozni carinski postopek,13
nenasilje,13
okoljska statistika,13
Partnerstvo za mir,13
kartografija,13
ameriška organizacija,13
evropska varnost,13
čarterski prevoz,13
finančna zakonodaja,12
vključevanje priseljencev,12
pridelava oljk,12
letopis,12
Teleorman,12
rasna diskriminacija,12
Mednarodna organizacija za migracije,12
pomirjevalo,12
finančna avtonomija,12
učinek tople grede,12
distribucijski stroški,12
onesnaževanje ozračja,12
promet visokih hitrosti,12
prilagoditev finančnega načrta,12
biomateriali,12
Afriška razvojna banka,12
občinski proračun,12
rečna plovba,12
oljni lan,12
sadjarstvo,12
glasovnica,12
plebiscit,12
transgena rastlina,12
Burma/Mjanmar,12
Mali Antili,12
srednjeročna napoved,12
sporazum o osnovnih proizvodih,12
pavšalni davek,12
politika EU,12
varstvo pred požarom,12
pogodba za dobavo blaga,12
davčno usklajevanje,12
Kastilija in León,12
oborožitvena industrija,12
Vzhodna Makedonija in Trakija,12
izkoriščanje morskega dna,12
dvojno državljanstvo,12
svoboda zbiranja,12
Eurofound,12
politični položaj,12
kmetijski odpadki,12
Enotni evropski akt,12
škodljiva rastlina,12
pravica do razvoja,12
prometna signalizacija,12
gospodarska statistika,12
lepe umetnosti,12
vino rosé,12
ledolomilec,12
Vzhodnoafriška skupnost,12
Atika,12
bolezen rastlin,12
Komisija za človekove pravice,12
statistika proizvodnje,12
zdravstveni dom,12
gospodinjska opravila,12
energetske raziskave,12
zunanja meja Evropske unije,12
ad hoc odbor,12
okoljsko izobraževanje,12
pomanjkanje delovne sile,11
umetniško ustvarjanje,11
zaplemba premoženja,11
regije Španije,11
omejevalni ukrep EU,11
Jonski otoki,11
Medameriška razvojna banka,11
ECHO,11
železnina,11
osebno zavarovanje,11
priprava tal,11
delo na daljavo,11
Varminsko-Mazursko  vojvodstvo,11
vandalizem,11
plačna politika,11
kemični odpadki,11
Azijska razvojna banka,11
merilo za pridobitev pomoči,11
trgovsko ladjevje,11
OPEC,11
strelno orožje in strelivo,11
avdiovizualna oprema,11
arašidovo olje,11
Skupna parlamentarna skupščina AKP-EU,11
dokumentacijski center,11
Satu Mare,11
institucionalno sodelovanje,11
industrijska infrastruktura,11
Norfolški otok,11
subvencioniranje cen,11
razvojno območje,11
pridelovanje žita,11
davek na motorna vozila,11
kmečki turizem,11
kmečko gospodinjstvo,11
večstranski odnosi,11
ekološka oznaka,11
diskontna prodajalna,11
razmnoževanje rastlin,11
oddaja del podizvajalcem,11
državljanska vzgoja,11
odločanje po prostem preudarku,11
bagranje,11
šolsko okolje,11
Jonsko morje,11
urejanje prostora,11
sporazum o izključni  nabavi,11
prostovoljno delo,11
Flamska skupnost,11
energija valov,11
stopnja onesnaženosti,11
uporabne znanosti,11
pregled gospodarskih gibanj,11
kolesarska steza,11
Gelderland,11
Vzhodna Anglija,11
obrazložitev glasu,10
Eurydice,10
shranjevanje dokumentov,10
primestni prevoz,10
Evropski patentni urad,10
proizvodnja tirnih vozil,10
neionizirajoče sevanje,10
srednji tečaj,10
diplomatska imuniteta,10
Auvergne,10
kmetijska delovna sila,10
zoologija,10
magnetni nosilec podatkov,10
nekovinske mineralne surovine,10
skupna pristojnost,10
zaščiteno delovno mesto,10
zasebni gozd,10
družba civilnega prava,10
rast prebivalstva,10
generalni sekretar parlamenta,10
regionalna naložba,10
avdiovizualna politika,10
vojaški poseg,10
sociologija,10
ustekleničeno vino,10
dohodek kmetov,10
statistika EU,10
financiranje strank,10
kopenska vojska,10
arheologija,10
zmanjšanje emisij plinov,10
socialistična stranka,10
vključitev v proračun,10
mikrofinance,10
Vaslui,10
mednarodni cestni promet,10
delovno sposobno prebivalstvo,10
Norveško morje,10
kozji sir,10
javnomnenjska raziskava,10
mineralogija,10
obrtno podjetje,10
obrambna politika,10
enodružinska hiša,10
botanika,10
pravica do stavke,10
sirarna,10
Velikopoljsko  vojvodstvo,10
pomoč v gospodinjstvu,10
Unicef,10
živilska predelava,10
Srednjeameriški skupni trg,10
pomorska pilotaža,10
Uusimaa,10
analiza vode,10
Amnesty International,10
davčno kaznivo dejanje,10
reprezentativni tečaj,10
zdravstvena vzgoja,10
primarni sektor,10
enakost pred zakonom,10
rastlinska proizvodnja,10
monokultura,10
zootehnika,10
prenosni instrument,10
aerodinamika,10
gospodarska obnova,10
tehnologija recikliranja,10
proračunsko ravnotežje,10
naturalizacija,10
manjšinski jezik,10
EPSO,10
množične komunikacije,10
delovni spor,10
regionalno predstavništvo,10
polnoletnost,10
mala šola,9
živilska tehnologija,9
Karibska razvojna banka,9
pakt o stabilnosti,9
tehnološki presežek,9
Trentino-Zgornje Poadižje,9
žrtev vojne,9
devizna kontrola,9
zastava ugodnosti,9
regije v Bolgariji,9
prevoz v notranjost,9
raba gozda,9
soglasnost,9
ledina,9
regionalni parlament,9
stomatologija,9
potrebe po vodi,9
davek od plač,9
podhranjenost,9
biološke vede,9
bivalno vozilo,9
začasna opustitev carin,9
izpodbojna tožba,9
certificiranje gozdov,9
sodelovanje v družbi,9
Podkarpatsko  vojvodstvo,9
Tirensko morje,9
predsedstvo Sveta EU,9
statistika prometa,9
regija Haskovo,9
uničenje orožja,9
onesnaževanje s kopnega,9
specializirano sodišče,9
samsko gospodinjstvo,9
brezdomstvo,9
spolno prenosljiva bolezen,9
terenska raziskava,9
revizija smotrnosti poslovanja,9
izvozna politika,9
sporazum o prostovoljnem omejevanju,9
objava cen,9
nepremičninski kredit,9
evropska stranka,9
veliko kmetijsko gospodarstvo,9
častno odlikovanje,9
vesoljska plovba,9
Epir,9
socialno-ekonomske razmere,9
konkurenčna klavzula,9
veriga trgovin,9
Pikardija,9
nahajališče mineralne surovine,9
turistični tokovi,9
Osrednja Madžarska,9
reforma sodstva,9
cena živil,9
predsednik institucije,9
sodna medicina,9
zarodek in plod,9
zdravilo sirota,9
skladiščenje hrane,9
civilizacija,9
letalsko pravo,9
bolnišnični  odpadki,9
Giurgiu,9
elektroindustrija,9
turistična infrastruktura,9
Pogodba o ustanovitvi ESPJ,8
parlamentarna delegacija,8
Evropska socialna listina,8
delovni urnik,8
kopenski in vodni prevoz,8
uvozno nadomestilo,8
participativna demokracija,8
sadni izdelek,8
generalni sekretar institucije,8
Šampanja-Ardeni,8
CEFTA,8
prevozni predpisi,8
Integrirani program za Sredozemlje,8
zasvojenost z mamili,8
kulturni turizem,8
sodobni materiali,8
trgovinski spor,8
svoboda plovbe,8
afriška organizacija,8
COSAC,8
upravno varstvo,8
fizikalni proces,8
ekonomska unija,8
Mašrek,8
območje miru,8
kožna bolezen,8
železni izdelek,8
prenos poslovanja,8
intenzivno kmetijstvo,8
učna metoda,8
predlog nezaupnice,8
pravniški poklic,8
klavzula o izvzetju,8
pomoč žrtvam nesreč,8
kmetijsko zavarovanje,8
kazenski zavod,8
sredstvo za zgostitev,8
popis kmetijskih gospodarstev,8
iskanje dokumentov,8
stalež živine,8
splošno pravno načelo,8
prehrambne potrebe,8
Burgundija,8
necarinska ovira,8
vnetljiv izdelek,8
neporočena oseba,8
razlaga prava,8
knjižni denar,8
monetarno sodelovanje,8
dostava dokumentov,8
mešano gospodarstvo,8
svetovna zaloga,8
financiranje industrije,8
večnacionalne sile,8
zdravstvena statistika,8
neto prejemnik,8
izključna prodaja,8
metalurška industrija,8
parlamentarna razprava,8
študijski dopust,8
politično gibanje,8
lokacija elektrarne,8
veljavni oddani glas,8
varovanje in nadzor,8
vrsta posesti,8
Evropske pogodbe,8
delovno aktivno prebivalstvo,8
celostni razvoj,8
Vrancea,8
homeopatski izdelek,8
elektrotehnična industrija,8
Skupni parlamentarni odbor EGP,8
alkoholizem,8
potrošniška politika,8
poltrdi sir,8
javna politika,8
gradbena plošča,8
vlada v senci,8
evropski jezik,8
ustno vprašanje,8
članice zveze NATO,8
Uradni list EU,8
ponovna uvedba carin,8
Vojaški štab EU,8
proizvodnja pesticidov,8
Mures,8
obsevano gorivo,8
onesnaževanje z ogljikovodiki,8
primerjalno pravo,7
upravni prekršek,7
Dolj,7
