ID;SRC;TAR
3815;hormone;hormone
5556;Horn of Africa;Corne de l'Afrique
4684;horsemeat;viande chevaline
1260;horticulture;horticulture
3366;hospital expenses;frais d'hospitalisation
3368;hospitalisation;hospitalisation
6412;hospital waste;déchet hospitalier
1404;hotel industry;industrie hôtelière
3609;hotel profession;profession de l'hôtellerie
3847;hourly wage;salaire horaire
1864;household;ménage
2774;household article;article ménager
5056;household budget;budget familial
143;household consumption;consommation des ménages
3861;household electrical appliance;appareil électrodomestique
3684;household income;revenu des ménages
650;housekeeping economy;économie domestique
975;housewife;femme au foyer
1690;housing;logement
4058;housing allocation;attribution de logement
5553;housing cooperative;coopérative de logement
556;housing law;droit du logement
4850;housing need;besoin de logement
2496;housing policy;politique du logement
8279;Hovedstaden (region);Hovedstaden (région)
7841;Hradec Králové;Hradec Králové
435098;human cloning;clonage humain
c_1137acd8;human development;développement humain
6388;human geography;géographie humaine
1273;humanisation of work;humanisation du travail
3074;humanitarian aid;aide humanitaire
1284;human nutrition;alimentation humaine
3250;human relations;relations humaines
584;human rights;droits de l'homme
1198;human rights movement;mouvement pour les droits de l'homme
4797;humid zone;zone humide
8519;Hunedoara;Hunedoara
1255;Hungary;Hongrie
961;hunger;faim
5654;hunger strike;grève de la faim
5396;hunting;chasse
3128;hunting regulations;réglementation de la chasse
750;hydraulic energy;énergie hydraulique
1723;hydraulic machinery;machine hydraulique
1523;hydraulic works;aménagement hydraulique
1274;hydrocarbon;hydrocarbure
3786;hydroelectric development;aménagement hydroélectrique
751;hydroelectric power;énergie hydroélectrique
1275;hydrogen;hydrogène
2716;hydrogen production;production d'hydrogène
1276;hydrogeology;hydrogéologie
1278;hydrology;hydrologie
327;hydroponics;culture sans terre
6275;hypermedia;hypermédia
6276;hypertext;hypertexte
8525;Ialomita;Ialomita
8507;Iasi;Iasi
3853;IATA;IATA
1169;ice;glace
7945;icebreaker;brise-glace
1509;Iceland;Islande
6157;ICFTU;CISL
488;identity document;document d'identité
c_7546272f;identity theft;usurpation d’identité
987;IFLA;IFLA
1288;Ile-de-France;Île-de-France
4513;illegal abortion;avortement illégal
6737;illegal building;construction illégale
1915;illegal migration;migration illégale
3945;illegal restraint;séquestration de personnes
3169;illicit trade;trafic illicite
1691;illiteracy;analphabétisme
1754;illness;maladie
5669;image;image de marque
1302;immigration;immigration
1304;immunology;immunologie
1305;impact of advertising;impact publicitaire
5333;impact of information technology;impact des technologies de l'information
3085;impact study;étude d'impact
1306;imperialism;impérialisme
929;implementation of the budget;exécution du budget
440579;implementing decision;décision d'exécution
440631;implementing directive;directive d'exécution
4023;implementing Regulation;règlement d'exécution
1309;import;importation
3191;import (EU);importation (UE)
288;import credit;crédit à l'importation
3167;import levy;prélèvement à l'importation
1644;import licence;licence d'importation
1982;import monopoly;monopole d'importation
2488;import policy;politique des importations
2635;import price;prix à l'importation
3570;import refund;restitution à l'importation
3579;import restriction;restriction à l'importation
3271;import substitution;remplacement des importations
4400;import tax;taxe à l'importation
2675;imposed price;prix imposé
3953;imprisonment;emprisonnement
1456;improvement of housing;amélioration du logement
6614;impunity;impunité
1334;incapacity for work;incapacité de travail
3433;incendiary weapon;arme incendiaire
5062;inclusion in the budget;budgétisation
3659;income;revenu
3688;income in addition to normal pay;revenu non salarial
2490;incomes policy;politique des revenus
4249;income stabilisation;stabilisation des revenus
1336;incompatibility;incompatibilité
150;incorporation;constitution de société
1337;incoterms;Incoterms
4863;increase in production;accroissement de production
7364;incunabula;incunable
742;indebtedness;endettement
1339;indemnification;indemnisation
3477;indemnity insurance;assurance dommages
6548;independence of the disabled;autonomie des handicapés
6623;independence of the judiciary;indépendance de la justice
3214;independent retailer;commerce indépendant
1338;India;Inde
2111;Indian Ocean;océan Indien
5799;indigenous population;population autochtone
698;indirect election;élection indirecte
1316;indirect tax;impôt indirect
1355;Indonesia;Indonésie
4251;indoor livestock farming;stabulation
451069;industrial accident;accident industriel
4833;industrial building;bâtiment industriel
5202;industrial capital;capital industriel
5968;industrial chemistry;chimie industrielle
70;industrial concentration;concentration industrielle
2936;industrial conversion;conversion industrielle
213;industrial cooperation;coopération industrielle
167;industrial counterfeiting;contrefaçon
299;industrial credit;crédit industriel
1429;industrial data processing;informatique industrielle
429;industrial development;développement industriel
652;industrial economy;économie industrielle
3863;industrial electric machinery;machine électrique industrielle
827;industrial enterprise;entreprise industrielle
850;industrial equipment;équipement industriel
866;industrial espionage;espionnage industriel
1176;industrial fat;graisse industrielle
1009;industrial financing;financement de l'industrie
2307;industrial fishing;pêche industrielle
3625;industrial free zone;zone franche industrielle
4076;industrial hazard;risque industriel
1434;industrial infrastructure;infrastructure industrielle
6705;industrial integration;intégration industrielle
1493;industrial investment;investissement industriel
1356;industrialisation;industrialisation
2297;industrialised country;pays industrialisé
3632;industrial manufacturing;fabrication industrielle
c_804a9afe;industrial operating licence;autorisation d'implantation industrielle
2405;industrial planning;planification industrielle
2413;industrial plant;plante industrielle
4443;industrial plot;terrain industriel
2507;industrial policy;politique industrielle
3164;industrial pollution;pollution industrielle
2677;industrial price;prix industriel
2758;industrial product;produit industriel
2720;industrial production;production industrielle
2802;industrial project;projet industriel
2816;industrial property;propriété industrielle
3067;industrial region;région industrielle
3290;industrial reorganisation;réorganisation industrielle
2922;industrial research;recherche industrielle
3600;industrial restructuring;restructuration industrielle
3707;industrial revolution;révolution industrielle
3848;industrial robot;robot industriel
3997;industrial secret;secret industriel
6395;industrial sociology;sociologie du travail
4264;industrial statistics;statistique industrielle
4303;industrial structures;structure industrielle
345;industrial waste;déchet industriel
3657;industry-research relations;relation industrie-recherche
1940;infancy;minorité civile
1992;infant mortality;mortalité infantile
1759;infectious disease;maladie infectieuse
2759;inflammable product;produit inflammable
1421;inflation;inflation
1422;information;information
1752;information analysis;analyse de l'information
5066;information centre;bureau d'information
6176;information highway;autoroute de l'information
1367;information industry;industrie de l'information
4330;information medium;support d'information
3422;information network;réseau d'information
2472;information policy;politique de l'information
4486;information processing;traitement de l'information
3585;information profession;profession de l'information
3925;information science;science de l'information
c_04ae3ba8;information security;sécurité des systèmes d’information
4366;information service;système documentaire
6140;information society;société de l'information
3024;information storage;mémorisation des données
1428;information storage and retrieval;informatique documentaire
4359;information system;système d'information
5188;information technology;technologie de l'information
5441;information technology applications;application de l'informatique
1405;information technology industry;industrie informatique
3607;information technology profession;profession de l'informatique
5949;information technology user;utilisateur de l'informatique
4626;information user;utilisateur d'information
c_4e75f061;information warfare;guerre de l’information
5953;infringement of EU law;violation du droit de l'UE
5814;infringement procedure (EU);procédure d'infraction (UE)
1669;ingot;lingot
3934;inheritance;héritage
6619;injunction;injonction
4518;inland transport;transport intérieur
603;inland waters;eaux intérieures
4735;inland waterway;voie d'eau intérieure
1036;inland waterway fleet;flotte fluviale
2040;inland waterway shipping;navigation fluviale
4515;inland waterway transport;transport par voie navigable
1439;innovation;innovation
5045;inorganic acid;acide inorganique
2740;inorganic chemical product;produit chimique inorganique
1731;input-output analysis;analyse d'entrée-sortie
5676;insect;insecte
5227;insecticide;insecticide
1073;in-service training;formation en cours d'emploi
2304;inshore fishing;pêche côtière
1049;inshore grounds;fond côtier
5570;insider trading;délit d'initiés
1342;installation allowance;indemnité d'installation
2760;instant product;produit instantané
1461;Institute for Latin American Integration;Institut pour l'intégration de l'Amérique latine
4179;institutional activity;vie institutionnelle
7184;institutional agreement;accord institutionnel
5611;institutional balance (EU);équilibre institutionnel (UE)
214;institutional cooperation;coopération institutionnelle
4181;institutional reform;réforme institutionnelle
4304;institutional structure;structure institutionnelle
874;institution of public utility;établissement d'utilité publique
4067;Institution of the Union;institution de l'Union
1512;insulator;isolant
3151;insurance;assurance
4166;insurance claim;sinistre
34;insurance company;compagnie d'assurances
165;insurance contract;contrat d'assurance
1341;insurance indemnity;indemnité d'assurance
549;insurance law;droit des assurances
3590;insurance occupation;profession des assurances
2623;insurance premium;prime d'assurance
3728;insured risk;risque couvert
c_fa8f51b0;intangible asset;actif incorporel
430;integrated development;développement intégré
5149;integrated development programme;programme de développement intégré
c_8d31aed6;integrated maritime policy;politique maritime intégrée
5150;Integrated Mediterranean Programmes;programme intégré méditerranéen
3199;integrated trade;commerce intégré
4700;integration into employment;insertion professionnelle
1462;integration of migrants;intégration des migrants
6550;integration of the disabled;intégration des handicapés
1470;intellectual;intellectuel
7926;intellectual capital;capital intellectuel
2817;intellectual property;propriété intellectuelle
6851;intelligent transport system;système de transport intelligent
636;intensive farming;agriculture intensive
715;intensive livestock farming;élevage intensif
5182;interactive network;réseau interactif
4699;interactive videotex;vidéographie interactive
6908;interactivity;interactivité
7192;Inter-American Court of Human Rights;Cour interaméricaine des droits de l'homme
4872;Inter-American Development Bank;Banque interaméricaine de développement
c_20fde7af;interbank market;marché interbancaire
3821;inter-company agreement;accord interentreprises
215;inter-company cooperation;coopération interentreprises
3427;intercontinental missile;missile intercontinental
4517;intercontinental transport;transport intercontinental
1476;interest;intérêt
1192;interest group;groupe d'intérêt
5686;interest in bringing an action;intérêt pour agir
5023;interest rate subsidy;bonification d'intérêt
1436;interference;ingérence
5524;intergovernmental conference (EU);conférence intergouvernementale (UE)
5543;Intergovernmental Convention (EU);convention intergouvernementale (UE)
5547;intergovernmental cooperation (EU);coopération intergouvernementale (UE)
8473;intergovernmental legal instrument;instrument juridique intergouvernemental
434664;Intergovernmental Panel on Climate Change;Groupe d'experts intergouvernemental sur l'évolution du climat
5407;interim agreement (EU);accord intérimaire (UE)
3224;inter-industrial relations;relation interindustrielle
5408;interinstitutional agreement;accord interinstitutionnel (UE)
5548;interinstitutional cooperation (EU);coopération interinstitutionnelle (UE)
3226;interinstitutional relations;relation interinstitutionnelle
5854;interinstitutional relations (EU);relation interinstitutionnelle (UE)
3201;intermediate consumption;consommation industrielle
3195;intermediate goods;bien de production
4421;intermediate technology;technologie intermédiaire
5330;internal border of the EU;frontière intérieure de l'UE
6729;internal law of religions;droit interne des religions
1916;internal migration;migration intérieure
6534;international adoption;adoption internationale
3474;international affairs;politique internationale
3461;international agreement;accord international
3481;international aid;aide internationale
c_9fe65404;International Anti-Corruption Academy;Académie internationale de lutte contre la corruption
2380;international arbitration;arbitrage international
1034;International Atomic Energy Agency;Agence internationale de l'énergie atomique
8377;International Bank for Reconstruction and Development;Banque internationale pour la reconstruction et le développement
4875;International Bureau of Education;Bureau international d'éducation
805;international cartel;entente internationale
450983;International Centre for Genetic Engineering and Biotechnology;Centre international de génie génétique et de biotechnologie
8378;International Centre for Settlement of Investment Disputes;Centre international pour le règlement des différends relatifs aux investissements
5486;international charter;charte internationale
2093;International Civil Aviation Organisation;Organisation de l'aviation civile internationale
5639;international civil servant;fonctionnaire international
5638;international civil service;fonction publique internationale
6367;international commercial arbitration;arbitrage commercial international
76;international competition;concurrence internationale
5525;international conference;conférence internationale
99;international conflict;conflit international
3468;international convention;convention internationale
216;international cooperation;coopération internationale
3986;international court;juridiction internationale
258;International Court of Justice;Cour internationale de justice
300;international credit;crédit international
7193;International Criminal Court;Cour pénale internationale
575;international criminal law;droit pénal international
7137;International Criminal Tribunal;Tribunal pénal international
1973;international currency;monnaie internationale
703;International Development Association;Association internationale de développement
440;international dispute;différend international
482;international division of labour;division internationale du travail
4010;international economic law;droit international économique
1024;International Energy Agency;Agence internationale de l'énergie
991;International Federation for Documentation;Fédération internationale de documentation
1016;international finance;finances internationales
4149;International Finance Corporation;Société financière internationale
992;International Fund for Agricultural Development;Fonds international de développement agricole
c_54f7dd1f;international humanitarian law;droit international humanitaire
564;international human rights law;droit humanitaire international
1286;International Institute for Educational Planning;Institut international de planification de l'éducation
3467;international instrument;instrument international
1494;international investment;investissement international
3476;international issue;question internationale
5526;International Labour Conference;Conférence internationale du travail
6922;international labour law;droit international du travail
3708;International Labour Office;Bureau international du travail
2130;International Labour Organisation;Organisation internationale du travail
565;international law;droit international
4009;international law - national law;droit international-droit interne
1677;international liquidity;liquidité internationale
739;international loan;emprunt international
2141;International Maritime Organisation;Organisation maritime internationale
1807;international market;marché international
3650;international meeting;réunion internationale
6750;international merger;fusion internationale
1043;International Monetary Fund;Fonds monétaire international
4371;international monetary system;système monétaire international
5249;International Narcotics Control Board;Organe international de contrôle des stupéfiants
3465;international negotiations;négociation internationale
2189;international organisation;organisation internationale
5991;International Organisation for Migration;Organisation internationale pour les migrations
2219;international payment;paiement international
3228;international relations;relation internationale
c_7bf10a38;International Renewable Energy Agency;Agence internationale pour les énergies renouvelables
3503;international responsibility;responsabilité internationale
4520;international road transport;transport international routier
3483;international sanctions;sanction internationale
629;international school;école internationale
3450;international security;sécurité internationale
1044;International Social Security Association;Association internationale de la sécurité sociale
3647;international standard;norme internationale
4265;international statistics;statistique internationale
5214;international tariff;tarif international
562;international tax law;droit fiscal international
4591;International Telecommunication Union;Union internationale des télécommunications
11;international trade;commerce international
5278;International Trade Centre;Centre du commerce international
6923;international trade law;droit commercial international
8404;International Trade Union Confederation;Confédération syndicale internationale
4519;international transport;transport international
5125;international voluntary worker;volontaire international
605;international waters;eaux internationales
4736;international waterway;voie d'eau internationale
6088;Internet;Internet
6771;Internet access provider;fournisseur d'accès
7950;Internet address;adresse internet
c_b12a760a;Internet of Things;Internet des objets
6775;Internet site;site internet
5549;inter-parliamentary cooperation;coopération interparlementaire
7337;interparliamentary delegation;délégation interparlementaire
3232;interparliamentary relations;relation interparlementaire
4604;Interparliamentary Union;Union interparlementaire
5688;Interpol;Interpol
1484;interpretation of the law;interprétation du droit
1482;interpreting;interprétation
4252;interprofessional agreement;accord interprofessionnel
c_847fc9f2;interreligious dialogue;dialogue interreligieux
1917;interurban migration;migration interurbaine
3170;intervention agency;organisme d'intervention
5025;intervention buying;achat d'intervention
2462;intervention policy;politique d'intervention
2644;intervention price;prix d'intervention
4284;intervention stock;stock d'intervention
5402;intra-company collective agreement;accord collectif
2220;intra-EU payment;paiement intra-UE
3234;intra-EU relations;relation intra-UE
619;intra-EU trade;échange intra-UE
4521;intra-EU transport;transport intra-UE
6177;intranet;intranet
1920;intraurban commuting;migration intra-urbaine
4757;invalid ballot paper;vote nul
2091;invalidity of an election;nullité d'une élection
c_3212cc75;invasive species;espèce envahissante
1487;invention;invention
1488;investment;investissement
1489;investment abroad;investissement à l'étranger
766;investment aid;aide à l'investissement
4795;investment bank;banque d'investissement
4195;investment company;société d'investissement
265;investment cost;coût d'investissement
3674;investment income;revenu d'investissement
295;investment loan;crédit d'investissement
2463;investment policy;politique d'investissement
2798;investment project;projet d'investissement
2805;investment promotion;promotion des investissements
1132;investment protection;garantie des investissements
2386;investment transaction;placement de capitaux
4661;invisible trade balance;balance des invisibles
2218;invitation to tender;appel d'offres
957;invoicing;facturation
2321;inward processing;perfectionnement actif
1499;iodine;iode
1295;Ionian Islands;Îles ioniennes
5224;Ionian Sea;mer Ionienne
5287;ionising radiation;rayonnement ionisant
1501;Iran;Iran
1500;Iraq;Iraq
1504;Ireland;Irlande
1502;Irian Jaya;Papouasie occidentale
1872;Irish Sea;mer d'Irlande
981;iron;fer
1417;iron and steel industry;industrie sidérurgique
3824;iron and steel product;produit sidérurgique
3831;iron and steel-working machinery;machine sidérurgique
3827;ironmongery;quincaillerie
1933;iron ore;minerai de fer
3828;iron product;produit de forge
3792;irradiated fuel;combustible irradié
2762;irradiated product;produit irradié
4085;irradiation;irradiation
6317;irrigated agriculture;culture irriguée
2680;irrigation;irrigation
1508;Islam;islam
c_10aa91c7;Islamic finance;finance islamique
6735;Islamic law;droit musulman
5624;Islamic State;État islamique
1287;island;île
4129;island region;région insulaire
3381;Isle of Man;île de Man
1510;ISO;ISO
1511;isoglucose;isoglucose
1517;isolationism;isolationnisme
1518;Israel;Israël
728;issue of securities;émission de valeurs
729;issuing of currency;émission monétaire
1519;Italy;Italie
3213;itinerant trade;commerce ambulant
1522;Jamaica;Jamaïque
7989;Jämtland county;Jämtland
1524;Japan;Japon
1526;Java;Java
451991;Jersey ;Jersey
5690;Jew;juif
3897;jewellery and goldsmith's articles;bijouterie orfèvrerie
372;job access;accès à l'emploi
376;job application;demande d'emploi
284;job creation;création d'emploi
4332;job cuts;suppression d'emploi
414;job description;description d'emploi
3325;job mobility;mobilité professionnelle
1742;job preservation;maintien de l'emploi
3907;job satisfaction;satisfaction au travail
4029;job security;sécurité de l'emploi
3520;job sharing;travail partagé
2126;job vacancy;offre d'emploi
1867;joinery;menuiserie
4066;joint action;action commune
5918;joint authority;syndicat de communes
5763;joint body (EU);organe mixte (UE)
5509;joint committee (EU);comité mixte (UE)
6056;joint committee on EU matters;comité paritaire (UE)
43;joint competence;compétence mixte
1531;Joint European Torus;Joint European Torus
434938;joint implementation;mise en oeuvre conjointe
234;joint ownership;copropriété
5354;Joint Research Centre;Centre commun de recherche
999;joint subsidiary;filiale commune
816;joint venture;entreprise commune
7993;Jönköping county;Jönköping
1532;Jordan;Jordanie
1536;Judaism;judaïsme
1537;judge;juge
5136;judgment of the Court (EU);arrêt de la Cour (UE)
217;judicial cooperation;coopération judiciaire
8480;judicial cooperation in civil matters in the EU;coopération judiciaire civile (UE)
5550;judicial cooperation in criminal matters in the EU;coopération judiciaire pénale (UE)
3971;judicial inquiry;enquête judiciaire
1457;judicial investigation;instruction judiciaire
2585;judicial power;pouvoir judiciaire
2701;judicial proceedings;procédure judiciaire
2982;judicial reform;réforme judiciaire
7929;judicial review;contrôle juridictionnel
3317;judicial separation;séparation judiciaire
42;jurisdiction;compétence juridictionnelle
37;jurisdiction ratione materiae;compétence d'attribution
1554;jute;jute
1546;juvenile court;juridiction pour mineurs
375;juvenile delinquency;délinquance juvénile
8354;Kaliningrad question;question de Kaliningrad
7995;Kalmar county;Kalmar
1556;kapok;kapok
8306;Kardzhali region;région de Kardjali
7842;Karlovy Vary;Karlovy Vary
c_93670e37;karst area;région karstique
8356;Kashmir question;question du Cachemire
7870;Kaunas county;district de Kaunas
5693;Kazakhstan;Kazakhstan
2049;Kennedy Round;négociation Kennedy
1557;Kenya;Kenya
7354;kidney disease;maladie rénale
1559;Kiribati;Kiribati
1525;kitchen garden;jardin familial
7871;Klaipeda county;district de Klaipeda
5024;knitted and crocheted goods;bonneterie
3909;know-how;savoir-faire
7951;knowledge economy;économie de la connaissance
6910;knowledge management;gestion des connaissances
7821;Koroška;Koroška
7839;Košice region;région de Košice
5695;Kosovo;Kosovo
8357;Kosovo question;question du Kosovo
7994;Kronoberg county;Kronoberg
3500;Kurdistan question;question du Kurdistan
7866;Kurzeme;Kurzeme
1560;Kuwait;Koweït
7979;Kuyavia-Pomerania province;voïévodie de Cujavie-Poméranie
434004;Kyoto Protocol;Protocole de Kyoto
5694;Kyrgyzstan;Kirghizstan
8334;Kyustendil region;région de Kiustendil
893;labelling;étiquetage
6022;labour code;code du travail
98;labour dispute;conflit du travail
c_a9a17fe5;labour economics;économie du travail
6350;labour flexibility;flexibilité du travail
1737;labour force;main-d'œuvre
1443;labour inspectorate;inspection du travail
557;labour law;droit du travail
1802;labour market;marché du travail
1946;labour mobility;mobilité de la main-d'œuvre
2262;Labour Party;parti travailliste
3209;labour relations;relation du travail
6353;labour shortage;pénurie de main-d'oeuvre
2082;labour standard;norme de travail
5139;labour tribunal;juridiction du travail
1563;lactose;lactose
4069;LAES countries;pays du SELA
5697;lake;lac
2813;land and buildings;propriété foncière
4811;land bank;banque foncière
3436;land forces;armée de terre
3009;landholding system;régime du sol
1947;land mobility;mobilité foncière
6311;land policies;politique foncière
2727;land productivity;productivité des terres
2978;land reform;réforme foncière
5079;land register;cadastre
5226;land restructuring;aménagement foncier
4539;land transport;transport terrestre
4630;land use;utilisation des terres
1580;language;langage
7941;language policy;politique linguistique
c_090e8e94;language skills;compétence linguistique
783;language teaching;enseignement des langues
1583;Languedoc-Roussillon;Languedoc-Roussillon
1584;Laos;Laos
6249;Lapland;Laponie
3806;lard;saindoux
1178;large business;grande entreprise
966;large family;famille nombreuse
1179;large holding;grande exploitation
3882;large-scale construction;grands travaux
3090;large vehicle;véhicule gros porteur
4110;laser physics;physique des lasers
3432;laser weapon;arme à laser
7862;Latgale;Latgale
1632;Latin America;Amérique latine
4064;Latin American Economic System;Système économique latino-américain
2190;Latin American organisation;organisation latino-américaine
7211;Latin American Parliament;Parlement latino-américain
1586;Latium;Latium
5706;Latvia;Lettonie
5677;launch facility;installation de lancement
1578;launching of a product;lancement d'un produit
5699;launch vehicle;lanceur spatial
521;law of banking;droit bancaire
5598;law of obligations;droit des obligations
537;law of outer space;droit de l'espace
551;law of states;droit des États
3936;law of succession;droit successoral
542;law of the sea;droit de la mer
541;law of war;droit de la guerre
522;law on negotiable instruments;droit cambiaire
5196;law relating to information;droit de l'information
3954;law relating to prisons;droit pénitentiaire
5141;lawyer;avocat
4746;laying poultry;volaille pondeuse
3990;lay magistrate;magistrat non professionnel
2428;lead;plomb
5960;leader of the opposition;chef de l'opposition
3777;lead-free petrol;essence sans plomb
1604;leaf vegetable;légume à feuille
5102;learning;acquisition des connaissances
7810;learning technique;méthode d'apprentissage
4598;lease;bail
2299;least-developed country;pays moins développé
315;leather;cuir
1388;leather industry;industrie du cuir
5529;leave for political activities;congé politique
108;leave on social grounds;congé social
1613;Lebanon;Liban
1297;Leeward Islands;Îles-Sous-le-Vent
1138;leftism;gauchisme
5371;legal action;action en justice
3989;legal adviser;conseiller juridique
3969;legal aid;aide judiciaire
5456;legal basis;base juridique
5161;legal capacity;capacité juridique
6023;legal code;code juridique
3491;legal cooperation;coopération juridique
5197;legal data processing;informatique juridique
6104;legal deposit;dépôt légal
485;legal doctrine;doctrine juridique
3940;legal domicile;domicile légal
1080;legal expenses;frais de justice
3966;legal hearing;audience judiciaire
1588;legality;légalité
7370;legal methodology;méthodologie juridique
2337;legal person;personne morale
5802;legal process;poursuite judiciaire
2351;legal profession;profession judiciaire
1697;legal rule;loi
3935;legal science;science juridique
4274;legal status;statut juridique
5923;legal system;système judiciaire
593;legal working time;durée légale du travail
1589;legislation;législation
440523;legislative act (EU);acte législatif (UE)
6892;legislative drafting;rédaction législative
3237;legislative-executive relations;relation législatif-exécutif
1438;legislative initiative;initiative législative
1599;legislative period;législature
2586;legislative power;pouvoir législatif
2702;legislative procedure;procédure législative
5822;legislative programme (EU);programme législatif (UE)
1601;legitimacy;légitimité
1609;leguminous vegetable;légumineuse
1610;Leinster;Leinster
1700;leisure;loisir
5166;leisure park;parc de loisirs
3113;length of journey;durée du transport
591;length of lease;durée du bail
590;length of studies;durée des études
1611;Lesotho;Lesotho
2362;Lesser Antilles;Petites Antilles
2979;less-favoured agricultural area;zone agricole défavorisée
3052;less-favoured region;région défavorisée
2059;level of education;niveau d'enseignement
3497;liability;responsabilité
6266;liability of the State;responsabilité de l'État
5707;liberalisation of the market;libéralisation du marché
1616;liberalisation of trade;libération des échanges
1614;Liberalism;libéralisme
2257;Liberal Party;parti libéral
2788;liberal profession;profession libérale
7843;Liberec;Liberec
1617;Liberia;Liberia
4865;library;bibliothèque
1639;Libya;Libye
1649;Liechtenstein;Liechtenstein
3723;life assurance;assurance vie
589;life expectancy;espérance de vie
3941;life sciences;sciences de la vie
5447;lift;ascenseur
c_b3e9d826;light-duty vehicle;véhicule utilitaire léger
1407;light industry;industrie légère
626;lighting;éclairage
1828;lighting equipment;matériel d'éclairage
1656;lignite;lignite
1659;Liguria;Ligurie
5222;Ligurian Sea;mer de Ligurie
1660;Limburg;Limbourg
3965;limitation of legal proceedings;prescription d'action
443;limited circulation;diffusion restreinte
4200;limited partnership;société en commandite
1666;Limousin;Limousin
456;linguistic discrimination;discrimination linguistique
1205;linguistic group;groupe linguistique
1670;linguistics;linguistique
1671;liqueur;liqueur
1672;liquidation;liquidation de société
178;liquidity control;contrôle de liquidité
3395;Lisbon and the Tagus Valley;Lisbonne et vallée du Tage
3977;list voting system;scrutin de liste
4105;literary and artistic property;propriété littéraire et artistique
3601;literary profession;profession littéraire
1680;literature;littérature
5709;Lithuania;Lituanie
7966;Little Poland province;voïévodie de Petite-Pologne
1683;littoral;littoral
1937;live animal;animal sur pied
4747;live poultry;volaille vivante
5962;livestock;cheptel
711;livestock farming;élevage
4612;livestock unit;unité de bétail
83;living conditions;condition de vie
5704;living language;langue vivante
5792;living plant;plante vivante
7396;living will;testament de vie
5392;load;chargement
2606;loan;prêt
7200;local access to the law;justice de proximité
5863;local area network;réseau local
5501;local authority;collectivité locale
1017;local authority finances;finances locales
7383;local budget;budget local
699;local election;élection locale
3524;local employment initiative;initiative locale d'emploi
68;local government;administration locale
3924;local legislation;législation locale
3014;local media;média local
6414;local pollution;pollution locale
1317;local tax;impôt local
4716;local wine;vin de pays
3624;location of industry;implantation industrielle
1686;location of production;localisation de la production
1689;lockout;lockout
7972;Lodz province;voïévodie de Lodz
1161;logistics;gestion du matériel
2293;Loire Region;Pays-de-la-Loire
1701;Lombardy;Lombardie
197;Lomé Convention;convention de Lomé
8498;London;Londres
c_1000336b;long-term care;soins de longue durée
290;long-term credit;crédit à long terme
1002;long-term financing;financement à long terme
2613;long-term forecast;prévision à long terme
3515;long-term unemployment;chômage de longue durée
1702;Lorraine;Lorraine
367;loss;déficit
8313;Lovech region;région de Lovech
8463;low cost airline;compagnie aérienne à bas prix
6194;Lower Austria;Basse-Autriche
7969;Lower Carpathians province;voïévodie des Basses-Carpates
5998;lower class;classe inférieure
4824;Lower Normandy;Basse-Normandie
4825;Lower Saxony;Basse-Saxe
7974;Lower Silesia province;voïévodie de Basse-Silésie
959;low income;faible revenu
4820;low pay;bas salaire
1703;low rent;loyer modéré
7968;Lublin province;voïévodie de Lublin
1704;lubricants;lubrifiant
7973;Lubus province;voïévodie de Lubus
1714;lucerne;luzerne
1712;Luxembourg;Luxembourg
5245;luxury products industry;industrie des produits de luxe
8446;lynx;lynx
1716;Macao;Macao
1717;Macedonia;Macédoine
1718;machinery;machine
1724;machine tool;machine-outil
1371;machine-tool industry;industrie de la machine-outil
5200;machine translation;traduction automatique
1728;macroeconomics;macroéconomie
c_4d5b6dbd;macro-financial assistance;assistance macrofinancière
1729;Madagascar;Madagascar
1730;Madeira;Madère
5168;Mafia;mafia
1734;Maghreb;Maghreb
1735;magistrate;magistrat
1736;magnesium;magnésium
4331;magnetic medium;support magnétique
4339;main acreage;surface principale
831;maintenance;entretien
2099;maintenance obligation;obligation alimentaire
1744;maize;maïs
2956;maize oil;huile de maïs
1748;majority voting;majorité de vote
3981;majority voting system;scrutin majoritaire
1766;Malawi;Malawi
1767;Malaysia;Malaisie
1768;Maldives;Maldives
1769;Mali;Mali
1770;malnutrition;malnutrition
1772;malt;malt
1774;Malta;Malte
5281;man;homme
1154;management;gestion
1155;management accounting;gestion comptable
174;management audit;contrôle de gestion
5506;management committee (EU);comité de gestion (UE)
4360;management information system;système d'information de gestion
1160;management of resources;gestion des ressources
1165;management planning;gestion prévisionnelle
4413;management techniques;technique de gestion
1070;management training;formation à la gestion
5081;manager;cadre administratif
3543;managing director;directeur d'entreprise
1779;manganese;manganèse
7368;manifesto;manifeste
412;man-made disaster;désastre d'origine humaine
3892;man-made fibre;textile synthétique
4851;manpower needs;besoin de main-d'œuvre
3519;manpower planning;planification de la main-d'œuvre
4561;manual worker;travailleur manuel
1233;manufactured feedingstuffs;aliment industriel
2765;manufactured goods;produit manufacturé
7369;manuscript;manuscrit
1785;Maoism;maoïsme
8514;Maramures;Maramures
1813;Marches;Marches
1814;margarine;margarine
1817;marginalisation;exclusion sociale
1296;Mariana Islands;îles Mariannes
7872;Marijampolė county;district de Marijampole
6404;marine ecosystem;écosystème marin
5742;marine environment;milieu marin
c_315af034;marine fuel;combustible marin
3541;marine insurance;assurance maritime
3149;marine life;espèce marine
1775;marine mammal;mammifère marin
c_9a27a573;marine pilotage;pilotage maritime
2535;marine pollution;pollution marine
4184;marital status;situation de famille
